,idx,word_guesses,first_pass,solution_words,solution
1441,1441,rotti;rapa;oca;Enza,rotti A rapa SS oca D Enza TO,Rottiar;a;passo;cadenzato,Rottiar a passo cadenzato
1442,1442,unti;come;arena,unti P I come R arena,Un;tipico;merenarena,Un tipico merenarena
1443,1443,barba;ali,barba RI ali E RA,Barbaria;liera,Barbaria liera
1444,1444,odi;rame,RAM odi CA rame,Ramo;di;caramere,Ramo di caramere
1445,1445,fa;stie;flare,AF fa RI stie flare I,Affaristi;eflare,Affaristi eflare
1446,1446,tram;rivista;cappa;esche,tram V rivista cappa C C esche,Trà;mrivisti;capaccaccesche,Trà mrivisti capaccaccesche
1447,1447,mais;osa,NE mais I osa,Nemais;iosa,Nemais iosa
1448,1448,dama;orata,LIN dama N orata,Linda;manorata,Linda manorata
1449,1449,anca;Enzo,C anca NF Enzo,Cancan;fenzò,Cancan fenzò
1450,1450,mas;pia;ceri;dio,mas N O pia ceri M E dio,Mas;n;o;piacer;i;m;edio,Mas n o n o' piacer i' m edio
1451,1451,are;est;viso,D are L est REM viso,Dare;l;estremi;viso,Dare l'estremi viso
1452,1452,rei;rase,rei N rase O,Re;in;reseo,Re in reseo
1453,1453,pini;nei;aura,O pini O nei NF aura,Opinione;infaura,Opinione infaura
1454,1454,taglia;in;codardo,GE N taglia in C I codardo,Gentaglia;incodardo,Gentaglia incodardo
1455,1455,ava;ile;nodi;vasca,T ava D ile G nodi CA vasca,Tavadi;le;gnodi;ca;vasca,Tavadi le gnodi ca vasca
1456,1456,pirati;lato,pirati M U lato,Pirà;timulato,Pirà timulato
1457,1457,molle;proiettile,molle I N proiettile,Mollei;proiettile,Mollei proiettile
1458,1458,papi;lontre,papi L lontre N DY,Pipillon;trendy,Pipillon trendy
1459,1459,anta;neo,C anta N neo CK,Cantanno;ock,Cantanno ock
1460,1460,lumi;con;la,lumi L E con V la O,L;umile;convlaio,L'umile convlaio
1461,1461,ossi;sedia;rom;si,P ossi sedia M P rom ES si,Possedie;drammose,Possedie drammose
1462,1462,toc;portico;Ario,VO toc portico T R Ario,Voto;porticotario,Voto porticotario
1463,1463,re;si;neo;bella;cari;Eva,P re S si O neo R bella TI cari L Eva TA,Prescione;orbellactica;rivelata,Prescione orbellactica rivelata
1464,1464,sarda;pesa,PAS sarda pesa RO,Passar;da;pesaro,Passar da pesaro
1465,1465,sci;star;teso,sci O P star T teso,Sciopsto;rtretto,Sciopsto rtetto
1466,1466,urgente;Ugo,LUS urgente F Ugo,Lusur;gentefugo,Lusur gentefugo
1467,1467,araba;dadi;moro;dito,S araba N dadi moro N dito RE,Sarabadad;di;moro;no;di;Toré,Sarabadad di moro no di Toré
1468,1468,codardo;giostra,PRI codardo giostra NO,Princiardo;gioastro,Princiardo gioastro
1469,1469,iris;coppia,VE iris coppia TI,Vieri;scoppiati,Vieri scoppiati
1470,1470,riva;rese;rei;Ario,AR riva rese MP rei N O R Ario,Arrivare;sempre;in;orario,Arrivare sempre in orario
1471,1471,lati;bocca;esca,lati M A bocca CC esca,La;tima;boccaccesca,La tima boccaccesca
1472,1472,Pi;mais;ami;lane,Pi mais N N ami lane S E,Pima;snana;milanese,Pima snana milanese
1473,1473,rossi;rossi,APP rossi rossi FR E,Approssiro;sfire,Approssiro sfire
1474,1474,vite,,,
1475,1475,anonimi;oli;lato,D I anonimi oli VEL lato,Dianoni;miolivello,Dianoni miolivello
1476,1476,spiacevole;al,MEN spiacevole al E,Mensi;acevole,Mensi acevole
1477,1477,statua;chiare,SCU statua N chiare,Scustato;una;chiara,Scustato una chiara
1478,1478,asini;rada;crani,U N asini ST rada crani GI A,Una;sinistra;daca;ringià,Una sinistra daca ringià
1479,1479,via;giardino;monili,via G giardino TTE monili VE,Viaggiar;di;notte;monili;vive,Viaggiar di notte monili vive
1480,1480,alce;cicala,C alce cicala TA,Calce;cicata,Calce cicata
1481,1481,are;Mida;tana,TU are Mida N tana TI,Tuarem;idantinati,Tuarem idantinati
1482,1482,dotta;menta,CON dotta F menta,Condotta;fomenta,Condotta fomenta
1483,1483,uovo;la,N uovo CA la,Nuovo;calare,Nuovo calare
1484,1484,belli;eco;aratri,belli CO eco RB aratri BU,Bellicole;corbarà;trubù,Bellicole corbarà trubù
1485,1485,con;satrapi;Era,con FU satrapi T Era,Confusa;trapetera,Confusa trapetera
1486,1486,la;serio;ali,la serio N ali,Lase;rionali,Lase rionali
1487,1487,noci;Eris;otto,noci NT Eris otto,Nocinteri;sotto,Nocinteri sotto
1488,1488,ha;fallita;liana,ha F fallita liana,Haffa;all;Italia,Haffa all'Italia
1489,1489,lessi;ami;are,lessi C O F ami G LI are,Lessico;famigliare,Lessico famigliare
1490,1490,radi;maschi,OPE radi maschi TTE,Opera;di;Maschitte,Opera di Maschitte
1491,1491,nane;mici;sedia;resi,C A nane mici A S sedia resi,Cananemi;ciasse;diaresi,Cananemi ciasse diaresi
1492,1492,anta;nidi;lago,P anta L O nidi FU lago,Pantaloni;di;fulaggo,Pantaloni di fulaggo
1493,1493,elsa;foro,B elsa M foro,Bel;samforo,Bel samforo
1494,1494,Bosio;asso,BIM Bosio asso SA,Bimbo;siossosa,Bimbo siossosa
1495,1495,nato;matti,U nato matti S A,Una;tomatti;sà,Una tomatti sà
1496,1496,postino;tori,OP postino V A tori,Oposti;novatori,Oposti novatori
1497,1497,accorso;mini;ria,S accorso mini STE ria LE,Saccor;somministriale,Saccor somministriale
1498,1498,colo;biche;mais,colo M biche M I mais,Colombi;che;mimiamis,Colombi che mimiamis
1499,1499,dotto;stato,PRO dotto TE stato,Prodotto;testato,Prodotto testato
1500,1500,legge;codardo,legge C I codardo,Leggice;codardo,Leggice codardo
1501,1501,tra;vaglia;la,tra vaglia la RIA,Travagliata;liara,Travagliata liara
1502,1502,oli;nodi;rossi,RU oli nodi rossi A,Ruolino;di;Rossia,Ruolino di Rossia
1503,1503,magia;mento;dotto,S magia mento R I dotto,Smagimento;ridotto,Smagimento ridotto
1504,1504,arma;malese;assi,AF arma LE malese AV assi,A;far;male;male;se;avassi,A far male male se avassi
1505,1505,baco;fuso,baco fuso,Bacofo;suso,Bacofo suso
1506,1506,eco;eco;Alvaro,IND eco RO eco L Alvaro,Indecorose;coloravo,Indecorose coloravo
1507,1507,lago;teda;pesante,lago F teda R A pesante,La;gote;darapesante,La gote darapesante
1508,1508,Napoli;porti;varze;fon;da,U Napoli S porti varze fon da TA,Una;polisportiva;zefondatà,Una polisportiva zefondatà
1509,1509,ava;pie;aia,C ava D I pie T aia,Cava;di;pietà;ià,Cava di pietà ià
1510,1510,noci;ile;otri,noci N T ile C otri E,Nocintile;cotrietà,Nocintile cotrietà
1511,1511,ava;bicicletta;dame;cani,ava M bicicletta R dame R I cani,Avambicic;lettardamericani,Avambicic lettardamericani
1512,1512,rosari;amaretto,rosari N F amaretto,Rosà;rinfamaretto,Rosà rinfamaretto
1513,1513,arpia;icone;gente,arpia UL icone G L I gente,Arpiulico;negligente,Arpiulico negligente
1514,1514,oca;lima;sarda,L oca lima N sarda TI,Locali;mansardati,Locali mansardati
1515,1515,latta;di;asta,latta di B asta GA,Latta;di;basta;gagà,Latta di basta gagà
1516,1516,rima;nere;chiama;pesi,rima nere chiama pesi,Rimanere;chiami,Rimanere chiami
1517,1517,pesce;filo;rea;tino,pesce filo rea tino,Pe;scefilore;atinino,Pe scefilore atinino
1518,1518,con;la;va;piccione,GIO: con D la va piccione TI,Giocond;lavapi;cionetti,Giocond lavapi cionetti
1519,1519,papi;nari,papi LL O nari GH E,Pipillon;a;righe,Pipillon a righe
1520,1520,un;attiva;aste,un A C attiva B aste,Una;cattiva;base,Una cattiva base
1521,1521,coda;destro;si,BOS coda BE destro S si,Bosco;d;abede;strosi,Bosco d'abede strosi
1522,1522,onda;osterie;mento;Lodi,N onda R osterie mento AL Lodi O,Non;dare;ster;evento;all;odio,Non dare ster evento all'odio
1523,1523,viola;Isotta;riva,viola Isotta riva,Viola;iota,Viola iota
1524,1524,lessi;nei;Tell;gente,RIF lessi O nei N Tell I gente,Riflessione;inettigente,Riflessione inettigente
1525,1525,nani;lenti;avi;vetri;mente,U nani lenti G I avi vetri ST E mente,Un;anile;tigia;vive;tristemente,Un'anile tigia vive tristemente
1526,1526,forte;olio;nane;lira,CON forte V olio nane L lira N,Confortevoli;onaneli;liran;ran,Confortevoli onaneli liran' ran
1527,1527,archi;asso;Ortelli,F archi asso S F Ortelli,Far;chiasso;sforte,Far chiasso sforte
1528,1528,cena;Cooper;esca,S cena Cooper O R esca,Scena;cooperoresca,Scena cooperoresca
1529,1529,osa;codardo,P osa SER codardo,Posa;sercodardo,Posa sercodardo
1530,1530,al denti;redi;ali,C al denti D redi GIT ali,Caldente;digitali,Caldente digitali
1531,1531,preti;peso,A M preti S peso,Ampre;tispeso,Ampre tispeso
1532,1532,con;re;asta;fa,con S re asta F fa,Consreata;staffa,Consreata staffa
1533,1533,arco;neri;orsi,B arco neri M orsi A TO,Barcone;rimorsiato,Barcone rimorsiato
1534,1534,nave;Bari;si,CA nave Bari S si MO,Cana;vebarissimo,Cana vebarissimo
1535,1535,re;maschi,re NE maschi T TE,Rene;maschitte,Rene maschitte
1536,1536,esca;oche;destra;pino;perla;accia,esca FIL oche A D destra S pino N I perla C accia,Es;cafifilo;che;addestra;spinoni;per;la;caccia,Es cafifilo che addestra spinoni per la caccia
1537,1537,oste;giostra;ontano,P oste G giostra C ontano,Posteggio;stracconato,Posteggio stracconato
1538,1538,spia;nero;scia,spia nero VE scia TO,Spianer;ovesciato,Spianer ovesciato
1539,1539,sta;pesca;orata;nate,sta M pesca orata S T I nate,Stampe;scaorata;stintinate,Stampe scaorata stintinate
1540,1540,ode;lepre;moli;ale,L ode VO lepre moli F I L I ale,Lodevole;premoli;filiale,Lodevole premoli filiale
1541,1541,Cooper;rana,Cooper U rana IF,Cooperar;naif,Cooperar naif
1542,1542,amo;eco;Eva,F amo eco R Eva A,Famoe;corroevà,Famoe corroevà
1543,1543,coppia;api;Gere;perle;zio,S coppia R api AN Gere perle MO zio NE,Scoppiar;a;pignere;per;l;emozione,Scoppiar a pignere per l'emozione
1544,1544,Soderberg;Lea;tacco,Soderberg B I Lea T tacco,Soderberg;belletto,Soderberg belletto
1545,1545,sedici;Eva;mosca;orana,CA sedici NQU Eva NI mosca N orana,Case;di;cinque;vani;mos;canorana,Case di cinque vani mos canorana
1546,1546,tra;leale,tra PP OL leale PI,Trappole;la;lepì,Trappole la lepì
1547,1547,rea;esca;ali,T rea NN esca R M ali,Tre;annessa;rmali,Tre annessa rmali
1548,1548,onesto;oli,MI onesto B oli,Mione;Stoboli,Mione Stoboli
1549,1549,vino;eco;rotta,RO vino eco N CA rotta,Rovinone;conquistata,Rovinone conquistata
1550,1550,no;api;sottili,no Z Z api sottili,Nozzapi;sol;tì;l;ibi,Nozzapi sol tì l ibi
1551,1551,tappa;latte,tappa F latte,Tappa;flatte,Tappa flatte
1552,1552,postino;gradi,postino N gradi T I,Posti;non;graditi,Posti non graditi
1553,1553,orchi;rete;timoni,T orchi A rete S timoni,Torchiare;testimoni,Torchiare testimoni
1554,1554,Veneto;lidi;scafi,RI Veneto V O lidi scafi,Rivenertovoli;discafi,Rivenertovoli discafi
1555,1555,ari;etti;la;Nat,C L ari N etti S la Nat O,Clarinettila;natto,Clarinettila natto
1556,1556,visi;sarto,visi T AR sarto TI,Visitar;staro;titi,Visitar staro titi
1557,1557,volante;geni,RA volante geni T O,Ravo;lantigenito,Ravo lantigenito
1558,1558,mesto;nate,CO mesto RDI nate,Come;stordinate,Come stordinate
1559,1559,Roma;tipo,PIG Roma N tipo,Pigro;mantopto,Pigro mantopto
1560,1560,noci;epa,noci N T epa STO,Nociente;pasto,Nociente pasto
1561,1561,ambi;arpa;orbi,C ambi arpa N T orbi,Cambiar;panorbi,Cambiar panorbi
1562,1562,nasello;re;mi;oli,U nasello re N O mi G N oli,Una;scel;loronomini,Una scel loronomini
1563,1563,file;orate;di,file M orate di ALE,File;moradietiale,File moradietiale
1564,1564,Ra;some;arena,G Ra ZI O some R arena,Grazioso;merenarena,Grazioso merenarena
1565,1565,colle;edera;osso;Ra,colle T edera V U osso S E Ra,Collettore;avuosso;serare,Collettore avuosso serare
1566,1566,al denti;avo;lumino,C al denti DR avo lumino SA,Caldente;davoluminosa,Caldente davoluminosa
1567,1567,foro;sali,TA foro LO S sali,Tafò;rilossali,Tafò rilossali
1568,1568,acino;ontano;Roveri,B acino M ontano C Roveri,Bacino;montano;coveri,Bacino montano coveri
1569,1569,mole;ostile,mole S ostile,Molesosti;lele,Molesosti lele
1570,1570,oggi;oca;radice,J oggi N oca radice NA,Goggino;car;adi;ce;nana,Goggino car'adi ce nana
1571,1571,api;alette;mora,L api NU alette mora TA,La;pina;let;temeromorta,La pina-let temeromorta
1572,1572,Bach;Esse,BOM Bach ES Esse,Bomba;che;sesse,Bomba che sesse
1573,1573,fa;vi;ricamo;menta,fa vi ricamo VI menta TA,Favi;ricamov;improvidenta,Favi ricamov improvidenta
1574,1574,su;eroina;ile,su O C eroina B ile,Suocero;inabile,Suocero inabile
1575,1575,lese;ovali;ovalo,lese M P I ovali D ovalo,L;esempio;valido;valo,L'esempio valido valo
1576,1576,sciarpa;Orlando;redi;orno,sciarpa DE Orlando LI T A redi LIV orno,S;carpadeor;londorli;tv;ironoro,S'carpadeor londorli tv ironoro
1577,1577,nume;Sam;pio,nume Sam pio,Numesa;spiò,Numesa spiò
1578,1578,peso;rea;avi,S peso rea LL avi T A,Spesorea;alla;vita,Spesorea alla vita
1579,1579,asse;oca;donato,asse GN oca MB I donato,Assegno;cambiato,Assegno cambiato
1580,1580,rigo;fari,VA rigo N F fari,Varì;gongfari,Varì gongfari
1581,1581,arco;radice,T arco radice NA,Tà;cor;oro;di;cena,Tà cor'oro di cena
1582,1582,genitori;Niger;orate,genitori T R Niger DOL orate,Generatori;gordorate,Generatori gordorate
1583,1583,ave;remo;di;da;Verona;babbo,ave remo di da Verona babbo,Avere;modi;da;vero;nababbo,Avere modi da vero nababbo
1584,1584,in;Rabat;arpa;orbi,in Rabat I O N arpa N T orbi,Inrabationi;importorbi,Inrabationi importorbi
1585,1585,dio;pero,STU dio pero ALE,Studio;peroale,Studio peroale
1586,1586,amo;vareseti;arsi,S amo vareseti N T arsi AT O,Samovar;esentarsiato,Samovar esentarsiato
1587,1587,fon;anestetico;ali,fon D I anestetico T ali,Fondi;a;neste;ticotali,Fondi a' neste ticotali
1588,1588,varie;ceri;nata,varie ceri S A nata,Varié;cerinata,Varié cerinata
1589,1589,unti;ontano;Torino;uovo;arca,unti PO C ontano Torino N uovo DI M arca,Un;tipo;con;tanozione;rinuo;vo;dimarca,Un tipo con tanozione rinuo vo dimarca
1590,1590,corta;oli;tic;in;stria,AC corta P oli tic in D U stria LE,Accorta;politica;distriale,Accorta politica distriale
1591,1591,re;anestetico;ali,P re SI anestetico T ali,Presiane;stetico,Presiane stetico
1592,1592,in;tavola;Bi;limoni;Ti,in tavola Bi limoni Ti,Intavolabili;moniti,Intavolabili moniti
1593,1593,vere;orata;menti,A vere VI orata D I menti,Aver;eviorata;dimenti,Aver eviorata dimenti
1594,1594,Ra;artemisia;ode,T Ra TT artemisia M ode,Trattar;temi;siamode,Trattar temi siamode
1595,1595,accetta;sedia;stazioni,IN accetta sedia N T E stazioni,Inaccettate;sedestazioni,Inaccettate sedestazioni
1596,1596,lumino;massi;issa,SI lumino E massi N issa,Silumi;n;oemassinissa,Silumi n oemassinissa
1597,1597,Pascoli;Capri;pesca,CA Pascoli ROC Capri NCI pesca,Capa;scolorò;capriccipesca,Capa scolorò capriccipesca
1598,1598,Verona;amo;pio,PO Verona UFR amo R pio,Povero;naumfaro;ripio,Povero naumfaro ripio
1599,1599,est;pile;mente;con;dotto,R est Y pile MA mente con dotto,Restypile;mantenendo;dotto,Restypile mantenendo dotto
1600,1600,zio;invocare;unti,SFI zio invocare P unti NO,Sfizio;invocare,Sfizio invocare
1601,1601,artemisia;ami,F artemisia S ami,Far;temi;s;Asia,Far temi s'Asia
1602,1602,nassa;Dante;buccia,U nassa ILI Dante B buccia,Un;assai;lida;tenebuccia,Un'assai lida tenebuccia
1603,1603,mici;lumino,C O mici lumino TI,Comici;luminoti,Comici luminoti
1604,1604,va;rose;vino;anche,va LO rose T R I vino M anche,Valorose;trive;nomanche,Valorose trive nomanche
1605,1605,artemisia;nidi;ode,F artemisia G nidi L ode,Far;temi;signi;di;lode,Far temi signi di lode
1606,1606,pugno;dita,TES pugno R dita,Tespu;gorditita,Tespu gorditita
1607,1607,mine;tra;noci,mine S tra noci NT E,Minestra;nonciente,Minestra nonciente
1608,1608,ladri;di;more,S O ladri di more,Solar;di;d;Imore,Solar di d'Imore
1609,1609,note;fedele;are,MA note fedele C C are,Mano;fede;le;eccare,Mano fede le eccare
1610,1610,ari;on;cardi,ari T on O cardi CA,Aritono;cardicà,Aritono cardicà
1611,1611,esca;orata;tra;tacchi,TR esca orata N tra T tacchi,Tre;scaorata;trattacchi,Tre scaorata trattacchi
1612,1612,viola;area;di;mente,viola FF area di T A mente,Violaffa;areaditamente,Violaffa areaditamente
1613,1613,pesce;oca;tane,pesce F IL oca tane SE,Pe;seffiloca;tanese,Pe seffiloca tanese
1614,1614,nane;lava,C A nane L lava LLE,Cananelle;valle;lale,Cananelle valle lale
1615,1615,para;destro;di;porta,para destro I di AS porta T E,Paradestro;diasportate,Paradestro diasportate
1616,1616,do;oca;dio,do P IN oca STA dio,Dopino;cast;adio,Dopino cast adio
1617,1617,Oglio;etti,MI Oglio M etti,Miogli;ometti,Miogli ometti
1618,1618,neri;Stewart;Era,neri Stewart Era,Nerista;rea,Nerista rea
1619,1619,nane;ali,BA nane IN ali,Banane;in;alici,Banane in alici
1620,1620,agave;carica;rata,V agave carica A MB rata,Vaga;vecarica;ambrata,Vaga vecarica ambrata
1621,1621,gnomo;osso;nato,LE gnomo L osso GI O nato,Legno;molto;sogionato,Legno molto sogionato
1622,1622,alci;ari,alci S ari NA,Alcisa;Rinana,Alcisa Rinana
1623,1623,olle;articoli,C olle articoli U SO,Collare;articolo,Collare articolo
1624,1624,in;Triolo;di;riso,in TRI Triolo di riso LTI,Intriolò;lori;solidi,Intriolò lori solidi
1625,1625,tra;artemisia;orme;intere,tra T T artemisia N orme intere SSE,Trattar;temi;s;anorme;interesse,Trattar temi s'anorme interesse
1626,1626,pirati;tane;orto,pirati S tane L T orto,Pira;ti;sta;nel;torto,Pira ti sta nel torto
1627,1627,starne;lama;orana,R E starne L lama N orana,Restar;nella;manorana,Restar nella manorana
1628,1628,naso;leva,U naso M leva,Una;somma;levata,Una somma levata
1629,1629,arca;aia,M arca TU aia,Marcatura;ià,Marcatura ià
1630,1630,pere;viola;are,S A pere viola F F are,Sapere;violfare,Sapere violfare
1631,1631,anca;Ivano,C anca NSF Ivano,Cancan;sfivano,Cancan sfivano
1632,1632,porta;in;menta,porta R in F menta,Porta;rinfentata,Porta rinfentata
1633,1633,Sardegna;amate,Sardegna S Q U amate,Sarde;gnasmate,Sarde gnasmate
1634,1634,letto;teda,UN letto teda NTO,Un;letto;te;da;NTO,Un letto te da NTO
1635,1635,Cam;Uomo,Cam P OD Uomo,Campò;duomo,Campò duomo
1636,1636,turni;onda,turni LL onda IT,Turnillon;da;iit,Turnillon da iit
1637,1637,papa;ondine;distese,papa L L ondine distese T A,Papallo;di;Nesti;seta,Papallo di Nesti seta
1638,1638,rebus;orbo;anni,LA rebus L orbo FF anni,Larebus;lo;rorbo;ff;anni,Larebus lo rorbo ff anni
1639,1639,orata;velli,AR orata R velli,Arorata;rivelli,Arorata rivelli
1640,1640,pesce;oboe,pesce FIL oboe MO,Pe;sefilio;bomo,Pe sefilio bomo
1641,1641,Pan;tiretti;ceri,Pan T tiretti L A ceri,Panttire;tilaceri,Panttire tilaceri
1642,1642,coppia;la;manti,S coppia L la R manti,Scoppi;allarmanti,Scoppi allarmanti
1643,1643,re;dottore;unite;si,P re SI dottore T unite N si,Presidotto;retunizioni,Presidotto retunizioni
1644,1644,re;lepre;nidi;Talia,B re lepre Z IO nidi Talia NO,Brele;prezioni;d;Italiano,Brele prezioni d'Italiano
1645,1645,ami;ambi;ovali;re;mici,ami C O ambi G U ovali T re N E mici,Amico;ambiguo;vali;tre;nemici,Amico ambiguo vali tre nemici
1646,1646,unte;negre;carene;Crati,unte R MI negre carene CNO Crati,Un;termine;greca;re;necconcrati,Un termine greca re necconcrati
1647,1647,ile;zio;eco,S ile N zio eco IA,Silenzioe;coach,Silenzioe coach
1648,1648,ara;viola;zio,F ara viola zio NI,Far;aviolazioni,Far aviolazioni
1649,1649,tale;asta,N A tale asta V E,Natale;asta;vée,Natale asta vée
1650,1650,rosa;bocca;esca,P rosa bocca C C esca,Prosa;boccaccesca,Prosa boccaccesca
1651,1651,bocca;testa;di,TRA bocca N testa di O,Traboccante;stadio,Traboccante stadio
1652,1652,in;silos;lima;Enzo,in silos BI lima N OV Enzo,Insilobili;manovre;zonzo,Insilobili manovre zonzo
1653,1653,leva,AR leva,Arle;vavavà,Arle vavavà
1654,1654,ultime;chini,A D ultime S chini,Adulti;messchini,Adulti messchini
1655,1655,riso;netta,MA riso N netta,Maris;onnetta,Maris onnetta
1656,1656,rotti;Dan,AVE rotti Dan CI,Aver;ottidi;ncici,Aver ottidi ncici
1657,1657,raggio;osa;campi,CO raggio S osa campi I,Coraggioso;scampi,Coraggioso scampi
1658,1658,do;Ares;ceri;risi,do N Ares IN ceri S O R risi,Donare;sinceri;sorrisi,Donare sinceri sorrisi
1659,1659,in;Danang,in TI Danang CI,Intida;nangci,Intida nangci
1660,1660,Chieti;ovali;erme;tea;iuta,Chieti M ID ovali GG erme N tea iuta TO,Chi;è;timido;va;liggermente;aiutato,Chi è timido va liggermente aiutato
1661,1661,occhi;di;pie;aia,B L occhi di pie T aia,Blocchi;di;pietà;ià,Blocchi di pietà ià
1662,1662,va;nidi;dottore;ali,GIO va nidi P E N dottore T ali,Giovani;dipendori;etolali,Giovani dipendori etolali
1663,1663,re;mura;are,P re mura D I F are,Premura;di;fare,Premura di fare
1664,1664,attiva;condotta,C attiva condotta,Cattiva;condotta,Cattiva condotta
1665,1665,chiama;Rambo,CA chiama T Rambo,Cachi;amarbò,Cachi amarbò
1666,1666,Eraclide;solido,Eraclide solido,Eracli;dei,Eracli dei
1667,1667,ossi;rocca;mani,T ossi CO rocca I NO mani,Tossicorocca;inomani,Tossicorocca inomani
1668,1668,viola;fa;bacca,viola F fa RA: bacca RA,Violaffa;r;abaccarà,Violaffa r abaccarà
1669,1669,ellissi;api;aia,B ellissi M api ET aia,Bellissima;pietà;ià,Bellissima pietà ià
1670,1670,nane;la;stria,O nane L la U stria,Onanela;lust;istria,Onanela lust'istria
1671,1671,capo;chi;articoli;asso,capo chi G articoli asso SO,Capochi;garticoliasso,Capochi garticoliasso
1672,1672,re;arma;sarde,AR re D arma N sarde,Arredar;Mansarde,Arredar Mansarde
1673,1673,assi;ore;Cooper,M assi ore Cooper ETO,Massiore;co;operetto,Massiore co operetto
1674,1674,vongole;astice;perle,U vongole LM astice perle GNO,Uvo;gli;elmasti;ce;perle,Uvo gli elmasti ce perle
1675,1675,colt;capo;ale,colt NI DI capo R ale,Coltini;di;caporale,Coltini di caporale
1676,1676,in;inerò;ora,V in ON: ero inerò NF ora,Vino;nero;in;erofora,Vino nero in erofora
1677,1677,ori;per;miss;la,TUT ori per miss la,Tutori;permissala,Tutori permissala
1678,1678,dotto;Edi;ale,PRO dotto M Edi C ale,Prodotto;medicale,Prodotto medicale
1679,1679,Como;con;gru,SA Como con gru O,Sacocon;gruoso,Sacocon gruoso
1680,1680,asso;Pan;Ra,SP asso Pan T E Ra,Spassop;anterara,Spassop anterara
1681,1681,tori;bocca;esca,S tori A bocca CC esca,Storia;boccaccesca,Storia boccaccesca
1682,1682,in;ossa;epa;orme;coni;volto,in D ossa R epa N T orme coni LR IS volto,Indossare;pantorme;con;il;risvolto,Indossare pantorme con il risvolto
1683,1683,arpia;sta,RA arpia ZZI sta,Rara;piazzista,Rara piazzista
1684,1684,ava;messo;tetti,ava M messo N P RO tetti,Avammesso;non;protetti,Avammesso non protetti
1685,1685,Magi;ultime;ali,IM Magi NIM ultime DI ali,Immagini;multimediali,Immagini multimediali
1686,1686,oriente;Pan;Era,C oriente O Pan T Era,Coriente;opantera,Coriente opantera
1687,1687,di;vate;geni,di vate L E geni C A,Diva;telegenica,Diva telegenica
1688,1688,papi;onda;Era,papi L L onda S Era,Pipillon;da;sera,Pipillon da sera
1689,1689,intere;santi;leva,intere S santi S S I leva,Interessantissi;leva,Interessantissi leva
1690,1690,dente;piccante;Leda;lame;tea;erta,STU dente S piccante A Leda L lame N tea P erta,Studentespic;piccante;aleda;lamente;aperta,Studentespic piccante aleda lamente aperta
1691,1691,navi;va,B U navi va TA,Buna;vivata,Buna vivata
1692,1692,re;di;brocca;mina,P re di brocca mina LI,Predibro;camminali,Predibro camminali
1693,1693,spedaletto;Reno;abili,spedaletto N P Reno T abili,Spela;let;onpretabili,Spela let onpretabili
1694,1694,alte;copri;fon,alte R copri L E fon O,Alterco;pro;lefonio,Alterco pro lefonio
1695,1695,para;intere;icona;zio,IM para RE intere S icona zio NI,Imparare;interessi;conazioni,Imparare interessi conazioni
1696,1696,Esse;rea;re,S Esse rea RI DE re,Sesserea;r;dire,Sesserea r dire
1697,1697,aro;gente,M aro G gente,Mario;gengente,Mario gengente
1698,1698,riaccogliente;rada;accetta,BA riaccogliente D U rada accetta RE,Bariacco;glie;di;uduracette,Bariacco glie di uduracette
1699,1699,fa;brocca;etti,AF fa TI brocca NN etti,Affatibro;cannetti,Affatibro cannetti
1700,1700,radura;est;ante,GA radura est A NC ante,Gara;dura;e;stancente,Gara dura e stancente
1701,1701,in;presa;bilia;mici,in presa bilia mici,Inpresabili;amici,Inpresabili amici
1702,1702,verso;timoroso;amico;lessi,DO verso S timoroso S amico MP lessi,Dover;ostimoroso;samico;mplessi,Dover ostimoroso samico mplessi
1703,1703,iro;nere;re,V iro nere G re CA,Virò;nereggre;cà,Virò nereggre cà
1704,1704,rana;articoli;asso,ING rana G articoli asso SO,Ingranagarti;coliassoso,Ingranagarti coliassoso
1705,1705,nume;Argo;pelli,nume R OS Argo P pelli,Numerosa;gorgopelli,Numerosa gorgopelli
1706,1706,teso;pera;tiara,MO teso M pera tiara TE,Moteso;mperatiar;a;rate,Moteso mperatiar a rate
1707,1707,re;sale;Era,re IO sale TT Era,Reiosale;ttera,Reiosale ttera
1708,1708,radi;contante,radi contante,Radicò;tanto;tre,Radicò tanto tre
1709,1709,Oglio;per;tori,Oglio per A tori,Oggi;operatori,Oggi operatori
1710,1710,arti;lario;etti,P arti CO lario G G etti,Particolari;oggetti,Particolari oggetti
1711,1711,stole;omino;rosette,PA stole GG omino rosette N TE,Pastole;ggomino;r;osettente,Pastole ggomino r osettente
1712,1712,pesca;orata;sella;luccio,COP pesca orata sella TE MA luccio,Coppe;scorata;sellatemaluccio;maluccio,Coppe scorata sellatemaluccio maluccio
1713,1713,mantidi;radi;va;coro,AL mantidi A radi va S coro SSI,Almantidiar;di;avasi;corsi,"""Almantidiar"" di avasi corsi"
1714,1714,alari;amaretto,S C alari NF amaretto,Scala;rinfamaretto,Scala rinfamaretto
1715,1715,apri;vite;di;Pi;randello,L apri vite di Pi randello,La;privi;tedipirà;di;Randello,La privi tedipirà di Randello
1716,1716,Esse;mici,S Esse T O mici,Sesset;omicidi,Sesset omicidi
1717,1717,lesa;arrossa;ode;eco,lesa T arrossa I ode LL eco SE,L;esatar;Rossa;iodel;lese,L'esatar Rossa iodel lese
