,idx,word_guesses,first_pass,solution_words,solution
1454,1454,taglia;in;inermò,GE N taglia in C I inermò,Gentaglia;incinerò,Gentaglia incinerò
1455,1455,avola;ile;nodi;bato,T avola D ile G nodi CA bato,Tavola;di;legno;di;cabato,Tavola di legno di cabato
1456,1456,malesi;lato,malesi M U lato,Male;simulato,Male simulato
1457,1457,passa;ordigno,,,Passa I N ordigno
1458,1458,papa;orsi,papa L orsi N DY,Papalorsi;NDY,Papalorsi NDY
1459,1459,orma;tarlo,C orma N tarlo CK i v e d a,Cormanta;rida,Cormanta rida
1460,1460,lumi;con;ove,lumi L E con V ove O,L;umile;conoveo,L'umile conoveo
1461,1461,ossi;squalo;rom;si,P ossi squalo M P rom ES si,Possi squar;lombromessi,Possi squar lombromessi
1462,1462,toc;on;ostia,VO toc on T R ostia,Voto;contr distinta,Voto distinta
1463,1463,re;si;neo;mesto;cari;Eva,P re S si O neo R mesto TI cari L Eva TA,Pressione;omosotcaria;rilevata,Pressione omosotcaria rilevata
1464,1464,sordi;cassone,P AS sordi cassone RO,Passor;di;Cassone,Passor di Cassone
1465,1465,sci;star;teso,sci O P star T teso,ScioStoria;racconteso,ScioStoria racconteso
1466,1466,orazione;Fred,LUS orazione F Fred,Luso;rafor Fred,Luso rafor Fred
1467,1467,araba;dadi;Poletti;domino,S araba N dadi Poletti N domino RE,Sarabanda;di;Polli;et;in;dolore,Sarabanda di Polli et in dolore
1468,1468,miso;giostra,PRI miso giostra NO,Primismogio;strano,Primismo strano
1469,1469,iris;coppia,VE iris coppia TI,Veiri;scoperti,Veiri scoperti
1470,1470,riva;ras;rei;fo,AR riva ras MP rei N O R fo,Arrivar;sempre;in;orfo,Arrivar sempre in orfo
1471,1471,lari;eco;esca,lari M A eco CC esca,La;rima;eccesca,La rima eccesca
1472,1472,Pi;mais;ami;lane,Pi mais N N ami lane S E,P miai;manna;milanese,P miai manna milanese
1473,1473,Rossi;feriti,APP Rossi feriti FR E,Approssiferi;frene,Approssiferi frene
1474,1474,volante,RA volante,Ravo;volante,Ravo volante
1475,1475,sp;oli;lato,D I sp oli VEL lato,Dispoli;rivoltato,Dispoli rivoltato
1476,1476,olente;Al,MEN olente Al E,Meno;lente,Meno lente
1477,1477,ceri;chiare,SCU ceri N chiare,Sucine;rin;chiare,Sucine rin chiare
1478,1478,asini;rada;ossi,U N asini ST rada ossi GI A,Una;sinistra;daos;sigia,Una sinistra daos sigia
1479,1479,via;liceo;monelli,via G liceo TTE monelli VE,Viaglice;ot;temo;nelle;vie,Viaglice ot temo nelle vie
1480,1480,alce;rana,C alce rana TA,Calce;ranata,Calce ranata
1481,1481,are;barba;tana,TU are barba N tana TI,Tuareb;ar bantantati,Tuareb arbantantati
1482,1482,dotta;menta,CON dotta F menta,Condotta;fmenteta,Condotta fmenteta
1483,1483,uovo;la,N uovo CA la,Nuova;Calavra,Nuova Calavra
1484,1484,belli;sella;aratri,belli CO sella RB aratri BU,Bellicose;larbatra;tribù,Bellicose larbatra tribù
1485,1485,con;zoo;Era,con FU zoo T Era,Confuzzo;oterea,Confuzzo oterea
1486,1486,Gi;liso;ali,Gi liso N ali,Gilì;sonali,Gilì sonali
1487,1487,madri;Eris;otto,madri NT Eris otto,Madrintire;risotto,Madrintire risotto
1488,1488,bar;irata;liana,bar F irata liana,Barfì;rà;taliana,Barfì rà' taliana
1489,1489,lessidi;ami;are,lessidi C O F ami G LI are,Lessidi;cofamigliare,Lessidi cofamigliare
1490,1490,radi;uomini,OPE radi uomini TTE,Opera;di;Uomini,Opera di Uomini
1491,1491,sedie;mici;sedia;Ti,C A sedie mici A S sedia Ti,Casediemi;assedi;assediati,Casediemi assedi assediati
1492,1492,anta;nidi;Lago,P anta L O nidi FU Lago,Pantaloni;di;fulago,Pantaloni di fulago
1493,1493,elsa;foro,B elsa M foro,Bel;Samfforo,Bel Samfforo
1494,1494,balla;asso,BIM balla asso SA,Bimba;lalassosa,Bimba lalassosa
1495,1495,nato;lepri,U nato lepri S A,Una;tol EPA;risa,Una tol EPA risa
1496,1496,postina;tori,OP postina V A tori,Opposti;navatori,Opposti navatori
1497,1497,ok;mini;ria,S ok mini STE ria LE,Somkir;ministeriale,Somkir ministeriale
1498,1498,colo;biche;mais,colo M biche M I mais,Colombi;che;miamis,Colombi che miamis
1499,1499,dotto;Stato,PRO dotto TE Stato,Prodotto;testato,Prodotto testato
1500,1500,diritto;verso,diritto C I verso,Diritto;civiles,Diritto civili
1501,1501,tra;vaglia;cifra,tra vaglia cifra RIA,Travaglifica;riaria,Travaglifica riaria
1502,1502,oli;nodi;iti,RU oli nodi iti A,Ruolino;di;ittia,Ruolino di ittia
1503,1503,carta;mento;dotto,S carta mento R I dotto,Scaramento;ridotto,Scaramento ridotto
1504,1504,arma;indiani;Ra,AF arma LE indiani AV Ra,A;far;male;indi;an;iavrà,A far male indi an iavrà
1505,1505,bricco;fuso,bricco fuso,Bricco;fuso,Bricco fuso
1506,1506,eco;Segre;Amilcare,IND eco RO Segre L Amilcare,Indecorose;grelamicar,Indecorose grelamicar
1507,1507,lago;teda;rasa,lago F teda R A rasa,La;gotafe;arada,La gotafe arada
1508,1508,Napoli;porti;nomi;fon;da,U Napoli S porti nomi fon da TA,Una;polisportiva;fondata,Una polisportiva fondata
1509,1509,ava;pie;eroso,C ava D I pie T eroso,Cava;di;Pieter;Osò,Cava di Pieter Osò
1510,1510,madri;ile;corni,madri N T ile C corni E,Madrienti;leccorni,Madrienti leccorni
1511,1511,ava;piatti;dame;cani,ava M piatti R dame R I cani,Avampiani;thadamericani,Avampiani thadamericani
1512,1512,rosari;olio,rosari N F olio,Rosa;rinfolenio,Rosa rinfolenio
1513,1513,Idra;icone;gente,Idra UL icone G L I gente,Idraulico;negligente,Idraulico negligente
1514,1514,oca;lima;Enna,L oca lima N Enna TI,Locali;manennati,Locali manennati
1515,1515,oro;di;assale,oro di B assale GA,Orodi;ba;salsa;lega,Orodi ba salsa lega
1516,1516,rima;nere;coro;pesi,rima nere coro pesi,Rimanere;corposi,Rimanere corposi
1517,1517,trappola;filo;rea;tino,trappola filo rea tino,Tr;apollofì;latino,Tr apollofì latino
1518,1518,con;ove;va;cicogna,GIO: con D ove va cicogna TI,Giocondo;vacici;cognati,Giocondo vacici cognati
1519,1519,papa;nari,papa LL O nari GH E,Papallone;a;righé,Papallone a righé
1520,1520,Un;assidue;urla,Un A C assidue B urla,Una;cassida;burla,Una cassida burla
1521,1521,coda;tortora;si,BOS coda BE tortora S si,Bosco;d;betto;rassi,Bosco d'betto rassi
1522,1522,onda;iene;mento;Lodi,N onda R iene mento AL Lodi O,Non;dar;iene;ment dallo;Dio;Dio,Non dar iene ment dallo Dio' Dio
1523,1523,nero;smania;riva,nero smania riva,Nerosi;mani,Nerosi mani
1524,1524,lessidi;nei;Tell;gente,RIF lessidi O nei N Tell I gente,Riflessione;intelligente,Riflessione intelligente
1525,1525,nani;Gi;avi;vetri;mente,U nani Gi G I avi vetri ST E mente,Un;anihi;giavi;vetr;istenemente,Un'anihi giavi vetr istenemente
1526,1526,forte;olio;satolle;lira,CON forte V olio satolle L lira N,Confortevoli;osatole;nell;Iran,Confortevoli osatole nell'Iran
1527,1527,archi;asso;or,F archi asso S F or,Far;chiasso;sforzo,Far chiasso sforzo
1528,1528,cena;Pitt;esca,S cena Pitt O R esca,Scena;pittoresca,Scena pittoresca
1529,1529,aspera;verso,P aspera SER verso,Pass;erverso,Pass erverso
1530,1530,lessidi;redi;ali,C lessidi D redi GIT ali,Clessidi;digitali,Clessidi digitali
1531,1531,piumini;Boccia,A M piumini S Boccia,Ampi;umisboccia,Ampi umisboccia
1532,1532,con;otto;mai;fa,con S otto mai F fa,Consotto;maiffa,Consotto maiffa
1533,1533,arco;neri;orsi,B arco neri M orsi A TO,Barcone;rimorsiato,Barcone rimorsiato
1534,1534,ancora;Locoroturo;si,CA ancora Locoroturo S si MO,Canoa;ancoroturosso,Canoa ancoroturosso
1535,1535,re;uomini,re NE uomini T TE,Rene;uominitte,Rene uominitte
1536,1536,trappola;oche;destra;pino;perla;accia,trappola FIL oche A D destra S pino N I perla C accia,Tr;apoppila;ciò;chedesta;per;la;caccia,Tr apoppila ciò chedesta rspino per la caccia
1537,1537,oste;giostra;ontano,P oste G giostra C ontano,Posteggio;straccanto,Posteggio straccanto
1538,1538,cigno;nero;scia,cigno nero VE scia TO,Cigione;rovesciato,Cigione rovesciato
1539,1539,sta;pesca;sardina;nate,sta M pesca sardina S T I nate,Stampa;scarsida;nastinate,Stampa scarsida nastinate
1540,1540,ode;lepre;massicci;Ale,L ode VO lepre massicci F I L I Ale,Lodevole;massico;ciliale,Lodevole massico ciliale
1541,1541,Pitt;rane,Pitt U rane IF,Pittura;neif,Pittura neif
1542,1542,amo;Novaro;Lina,F amo Novaro R Lina A,Famoso;narralinga,Famoso narralinga
1543,1543,coppia;api;Gere;perle;zio,S coppia R api AN Gere perle MO zio NE,Scoppia;r;angerepe;lem;o;zione,Scoppia r angerepe lem o' zione
1544,1544,risi;Lea;taco,risi B I Lea T taco,Risibile;attacco,Risibile attacco
1545,1545,sedici;Eva;mosca;te,CA sedici NQU Eva NI mosca N te,Case;di;Cinque;vani;mos;cantente,Case di Cinque vani mos cantente
1546,1546,tra;etrio,tra PP OL etrio PI,Trappole;trei;opi,Trappole trei opi
1547,1547,rea;ascia;ali,T rea NN ascia R M ali,Tre;annasci;armaili,Tre annasci armaili
1548,1548,terzo;oli,MI terzo B oli,Mitiro;boli,Mitiro boli
1549,1549,vino;Luzi;rotta,RO vino Luzi N CA rotta,Rovinolu;zicocrotta,Rovinolu zicocrotta
1550,1550,spiace;arnia;Tessuti,spiace Z Z arnia Tessuti,Spiace;zar;ini;a;testi,Spiace zar ini a testi
1551,1551,tappa;birra,tappa F birra,Tappa;birra,Tappa birra
1552,1552,postina;gradi,postina N gradi T I,Posti;nan;graditi,Posti nan graditi
1553,1553,orchi;rete;timoni,T orchi A rete S timoni,Torchiare;testimoni,Torchiare testimoni
1554,1554,marche;lidi;canti,RI marche V O lidi canti,Rimarchevoli;dicanti,Rimarchevoli dicanti
1555,1555,ari;etti;sigla;Nat,C L ari N etti S sigla Nat O,Clarinettistaglia;natato,Clarinettistaglia natato
1556,1556,visi;elettricista,visi T AR elettricista TI,Visitar;enti;stati,Visitar enti stati
1557,1557,volante;savi,RA volante savi T O,Raw;lantesavito,Raw lantesavito
1558,1558,mesto;nate,CO mesto RDI nate,Come;stordinate,Come stordinate
1559,1559,Roma;ilare,PIG Roma N ilare,Pigro;manilare,Pigro manilare
1560,1560,madri;epa,madri N T epa STO,Madrinte;pasto,Madrinte pasto
1561,1561,ambi;arpa;onori,C ambi arpa N T onori,Cambiar;pan tonori,Cambiar pan tonori
1562,1562,sardella;re;mi;oli,U sardella re N O mi G N oli,Usar;della;Renomgnoli,Usar della Renomgnoli
1563,1563,file;unte;di,file M unte di ALE,File;muntediale,File muntediale
1564,1564,Ra;some;sisal,G Ra ZI O some R sisal,Grazioso;mer sisal,Grazioso mer sisal
1565,1565,colle;ontano;viso;Ra,colle T ontano V U viso S E Ra,Collettona;nuova;sersa,Collettona nuova sersa
1566,1566,agghiacciati;avo;lumino,C agghiacciati DR avo lumino SA,Cagghiacci;adravolina,Cagghiacci adravolina
1567,1567,foro;sali,TA foro LO S sali,Tafò;rosassali,Tafò rosassali
1568,1568,acino;ontano,B acino M ontano Cśmie,Bacino;montano;smis,Bacino montano smis
1569,1569,torre;ostile,,Sostrell;Effe,Sostrell Effe
1570,1570,oggi;uova;radice,J oggi N uova radice NA,Jockin;uno;var;ad;cena,Jockin uno'var ad cena
1571,1571,api;aleta;mora,L api NU aleta mora TA,La;PIN;up;amatoriala,La PIN-up amatoriala
1572,1572,Bach;Esse,BOM Bach ES Esse,Bomba;che;sesse,Bomba che sesse
1573,1573,fa;nono;ricamo;menta,fa nono ricamo VI menta TA,Fano;no ricamo;dimenticata,Fano no ricamo dimenticata
1574,1574,su;eroina;ile,su O C eroina B ile,Suocera;inabile,Suocera inabile
1575,1575,lese;ovali;otre,lese M P I ovali D otre,L;esame;valido;tre,L'esame valido tre
1576,1576,lacca;Miami;redi;orno,lacca DE Miami LI T A redi LIV orno,L;accademici;militare;di;Livorno,L'accademici militare di Livorno
1577,1577,nume;Ben;Enea,nume Ben Enea,Numebe;nenia,Numebe nenia
1578,1578,Boccia;rea;avi,S Boccia rea LL avi T A,Sbocciare;alla;vita,Sbocciare alla vita
1579,1579,asse;oca;Nest,asse GN oca MB I Nest,Assegno;cambinetti,Assegno cambinetti
1580,1580,rigo;fari,VA rigo N F fari,Vari;gonfari,Vari gonfari
1581,1581,ring;radice,T ring radice NA,Tr;ing;rad;ci;gena,Tr ing'rad ci gena
1582,1582,geni;Gabon;orate,geni T R I Gabon DOL orate,Genitria;gabolite,Genitria gabolite
1583,1583,ave;remo;di;da;Bergamo;babbo,ave remo di da Bergamo babbo,Avere;modi;da;bagà;morbbo,Avere modi da bagà morbbo
1584,1584,con;fez;arpa;anelli,con fez I O N arpa N T anelli,Confezionar;pannelli,Confezion pannelli
1585,1585,dio;ontano,STU dio ontano ALE,Studiotto;nanole,Studiotto nanole
1586,1586,amo;marce;arsi,S amo marce N T arsi AT O,Sammarc;esternato,Sammarc esternato
1587,1587,fon;tic;ali,fon D I tic T ali,Fondi;t;ici;taliti,Fondi t'ici taliti
1588,1588,marce;ceri;nata,marce ceri S A nata,Marce;cersana,Marce cersana
1589,1589,unti;olmo;Torino;uovo;arca,unti PO C olmo Torino N uovo DI M arca,Un;tipo;col;motorino;nuovo;di;marca,Un tipo col motorino nuovo di marca
1590,1590,corta;oli;tic;in;stria,AC corta P oli tic A in D U stria LE,Accorta;politica;industriale,Accorta politica industriale
1591,1591,re;tic;ali,P re SI tic T ali,Presidenti;italiani,Presidenti italiani
1592,1592,in;granary;Bi;limoni;Ti,in granary Bi limoni Ti,Ingranarabili;moniti,Ingranarabili moniti
1593,1593,vere;orata;menti,A vere VI orata D I menti,Aver;eviorata;dimenti,Aver eviorata dimenti
1594,1594,Ra;Diana;ode,T Ra TT Diana M ode,Trattdi;anà;modé,Trattdi anà modé
1595,1595,accetta;su;stazioni,IN accetta su N T E stazioni,Inaccettabilità;stazioni,Inaccettabilità stazioni
1596,1596,teda;massi;issa,SI teda E massi N issa,Sitede;a;massinissa,Sitede a massinissa
1597,1597,vico;Capri;pesca,CA vico ROC Capri NCI pesca,Cavi;corica;principesca,Cavi corica principesca
1598,1598,Verona;lido;pio,PO Verona UFR lido R pio,Povero;naufralido;piotro,Povero naufralido piotro
1599,1599,est;lingotti;mente;con;dotto,R est Y lingotti MA mente con dotto,Restyling;ottimamente;condotto,Restyling ottimamente condotto
1600,1600,zio;supplica;unti,SFI zio supplica P unti NO,Sfiziossu;picatinò,Sfiziossu picatinò
1601,1601,Diana;ami,F Diana S ami,Fdi;anami;s;ami,Fdi anami s'ami
1602,1602,nassa;vico;buccia,U nassa ILI vico B buccia,Un;assai;livi;cobuccia,Un'assai livi cobuccia
1603,1603,mici;teda,C O mici teda TI,Comici;tedati,Comici tedati
1604,1604,va;rose;borraccia;Po,va LO rose T R I borraccia M Po,Valorose;tribò;racciampo,Valorose tribò racciampo
1605,1605,Arcangela;nidi;ode,F Arcangela G nidi L ode,Far;gang;negli;di;lode,Far gang negli di lode
1606,1606,castoro;dita,TES castoro R dita,Tesca;stordita,Tesca stordita
1607,1607,mine;tra;dottori,mine S tra dottori NT E,Minestra;dottorinte,Minestra dottorinte
1608,1608,ne;di;more,S O ne di more,Soned;i;d;amore,Soned i d'amore
1609,1609,notes;cane;are,MA notes cane C C are,Mano;tesca;nel;caccare,Mano tesca nel caccare
1610,1610,ari;iri;cardi,ari T iri O cardi CA,Aritiro;car Dickerson,Aritiro Dickerson
1611,1611,esca;trota;tra;tacchi,TR esca trota N tra T tacchi,Tre;scatrato;tangatecchi,Tre scatrato tangatecchi
1612,1612,nano;area;di;mente,nano FF area di T A mente,Nanoffa;raditalymente,Nanoffa raditalymente
1613,1613,spino;oca;tane,spino F IL oca tane SE,Sp;inofiloca;Catanese,Sp inofiloca Catanese
1614,1614,sedie;lava,C A sedie L lava LLE,Casedie;lava;valle,Casedie lava valle
1615,1615,para;mano;di;porta,para mano I di AS porta T E,Paramoundi;asportate,Paramoundi asportate
1616,1616,do;uova;dio,do P IN uova STA dio,Dopino;vava;stadio,Dopino vava stadio
1617,1617,Toce;etti,MI Toce M etti,Mitoce;meti,Mitoce meti
1618,1618,orchi;Dean;Era,orchi Dean Era,Orchedea;nera,Orchedea nera
1619,1619,nane;corni,BA nane IN corni,Banane;in;corni,Banane in corni
1620,1620,aloe;vena;rata,V aloe vena A MB rata,Valo;evergreen;ambrata,Valo evergreen ambrata
1621,1621,gnomo;ilare;nato,LE gnomo L ilare GI O nato,Legno;mobile;rigiionato,Legno mobile rigiionato
1622,1622,cervi;serrate,cervi S serrate NA,Cervis;serrata,Cervis serrata
1623,1623,olle;riviste,C olle riviste U SO,Colleriv;istuso,Colleriv istuso
1624,1624,in;catino;di;riso,in TRI catino di riso LTI,Intricati;nori;solti,Intricati nori solti
1625,1625,tra;Orione;orme;intere,tra T T Orione N orme intere SSE,Trattor;ion;e;norme;interesse,Trattor ion e' norme interesse
1626,1626,malati;tane;orto,malati S tane L T orto,Malo;ti;sta;nel;torto,Malo ti sta nel torto
1627,1627,starne;lama;te,R E starne L lama N te,Restar;nella;mancante,Restar nella mancante
1628,1628,naso;manopola,U naso M manopola,Una;somma;napopola,Una somma napopola
1629,1629,arca;rado,M arca TU rado,Marcatura;dorò,Marcatura dorò
1630,1630,pere;nero;are,S A pere nero F F are,Sapere;noaffare,Sapere noaffare
1631,1631,anca;orso,C anca NSF orso,Cancan;fortissimo,Cancan fortissimo
1632,1632,porta;in;menta,porta R in F menta,Porta;rinfementa,Porta rinfementa
1633,1633,Oristano;amate,Oristano S Q U amate,Oris;tascamute,Oris tascamute
1634,1634,inope;teda,UN inope teda NTO,Un;inope;te;da;tanto,Un inope te da tanto
1635,1635,Cam;uno,Cam P O D uno,Campo;duno,Campo duno
1636,1636,conti;onda,conti LL onda IT,Continuo;da;IT,Continuo da IT
1637,1637,santi;ondine;rase,santi L L ondine rase T A,Santilli;on;dina;seta,Santilli on dina seta
1638,1638,sciarada;lo;anni,LA sciarada L lo FF anni,Lasciar;ad;allo;fan;ninnoli,Lasciar ad allo fan ninnoli
1639,1639,sardina;velli,AR sardina R velli,Arsardi;Navarra,Arsardi Navarra
1640,1640,spino;oboe,spino FIL oboe MO,Sp;inofilo;boemo,Sp inofilo boemo
1641,1641,Pan;aureole;ceri,Pan T aureole L A ceri,Pant aurore;leceri,Pant aurore leceri
1642,1642,coppia;la;manti,S coppia L la R manti,Scoppi;allarmanti,Scoppi allarmanti
1643,1643,re;dottore;unte;si,P re SI dottore T unte N si,Presidotto;retentensi,Presidotto retentensi
1644,1644,re;asino;nidi;Talia,B re asino Z IO nidi Talia NO,Breas;inozioni;d;italiano,Breas inozioni d'italiano
1645,1645,ami;ambi;ovale;re;mici,ami C O ambi G U ovale T re N E mici,Amico;ambiguo;vale;tre;nemici,Amico ambiguo vale tre nemici
1646,1646,unte;negre;cassoni;Crati,unte R MI negre cassoni CNO Crati,Un;termine;greca;son;icnocrati,Un termine greca son icnocrati
1647,1647,ile;zio;Novaro,S ile N zio Novaro IA,Silenziosa;roia,Silenziosa roia
1648,1648,ara;nero;zio,F ara nero zio NI,Far;anerozioni,Far anerozioni
1649,1649,tale;quale,N A tale quale V E,Natale;quale;eve,Natale quale eve
1650,1650,rosa;eco;esca,P rosa eco C C esca,Prosa;eccocastica,Prosa eccocastica
1651,1651,Bocca;testa;di,TRA Bocca N testa di O,Traboccante;stadio,Traboccante stadio
1652,1652,in;granary;lima;Orazio,in granary BI lima N OV Orazio,Ingranarabili;manovo,Ingranarabili manovorazio
1653,1653,chiasso,AR chiasso,Archi;assoso,Archi assoso
1654,1654,unte;tendenti,A D unte S tendenti,Adunte;tendenti,Adunte tendenti
1655,1655,riso;netta,MA riso N netta,Mari;sonetta,Mari sonetta
1656,1656,rotti;Maine,AVE rotti Maine CI,Aver;ottimi;aneci,Aver ottimi aneci
1657,1657,raggio;osa;mura,CO raggio S osa mura I,Coraggioso;samuraï,Coraggioso samuraï
1658,1658,do;Ares;ceri;risi,do N Ares IN ceri S O R risi,Donare;sinceri;sorrisi,Donare sinceri sorrisi
1659,1659,in;Maine,in TI Maine CI,Intima;ineci,Intima ineci
1660,1660,Chieti;ovale;erme;tea;iuta,Chieti M ID ovale GG erme N tea iuta TO,Chi;è;timido;ve;veramente;aiutato,Chi è timido ve veramente aiutato
1661,1661,occhi;di;pie;erto,B L occhi di pie T erto,Blocchi;di;pietra;torto,Blocchi di pietra torto
1662,1662,va;nidi;dottore;ali,GIO va nidi P E N dottore T ali,Giovanni;dipendotto;retali,Giovanni dipendotto retali
1663,1663,re;mura;are,P re mura D I F are,Premura;di;fare,Premura di fare
1664,1664,activa;condotta,C activa condotta,Cativa;condotta,Cativa condotta
1665,1665,chiamata;Rambo,CA chiamata T Rambo,Capi;natalmo,Capi natalmo
1666,1666,Enea;solido,Enea solido,Eneasò;lido,Eneasò lido
1667,1667,ossi;maniero;mani,T ossi CO maniero I NO mani,Tossicomani;eroinomani,Tossicomaini eroinomani
1668,1668,neon;fa;bacca,neon F fa RA: bacca RA,Neoffa;R;acrobatà,Neoffa R acrobatà
1669,1669,ellissi;api;arido,B ellissi M api ET arido,Bellissima;pietà,Bellissima pietà rido
1670,1670,redini;la;stria,O redini L la U stria,Oredini;lla;Austria,Oredini lla' Austria
1671,1671,par;chi;Gi;asso,par chi G Gi asso SO,Parchiggi;assoso,Parchiggi assoso
1672,1672,re;arma;sardo,AR re D arma N sardo,Arredar;mansardo,Arredar mansardo
1673,1673,assi;medie;Pitt,M assi medie Pitt ETO,Massime;di;Epiteto,Massime di Epiteto
1674,1674,trofie;amaro;perle,U trofie LM amaro perle GNO,Utro;fie;Lamarolo;pe;legno,Utro fie Lamaro pe legno
1675,1675,ring;capo;Ale,ring NI DI capo R Ale,Ringini;di;caporale,Ringini di caporale
1676,1676,in;eroina;ora,V in ON: eroina NF ora,Vino;nero;in;anfora,Vino nero in anfora
1677,1677,ori;per;miss;la,TUT ori per miss la,Tutori;permissila,Tutori permissila
1678,1678,dotto;Edi;ale,PRO dotto M Edi C ale,Prodotto;medico,Prodotto medico
1679,1679,orta;con;gru,SA orta con gru O,S partículas;congruo,partículas congruo
1680,1680,asso;Lari;Ra,SP asso Lari T E Ra,Spassola;lettera,Spassola lettera
1681,1681,tori;eco;esca,S tori A eco CC esca,Storia;eccocastica,Storia eccocastica
1682,1682,in;ossa;epa;umidi;coni;volto,in D ossa R epa N T umidi coni LR IS volto,Indossare;pantomime;con;il;risvolto,Indossare pantomime con il risvolto
1683,1683,demone;sta,RA demone ZZI sta,Rada;monettista,Rada monettista
1684,1684,ava;posta;tetti,ava M posta N P RO tetti,Avampostan;pro;tetetti,Avampostan pro tetetti
1685,1685,Magi;hot;ali,IM Magi NIM hot DI ali,Immagini;hotdiali,Immagini hotdiali
1686,1686,Eden;panie;Era,C Eden O panie T Era,Cenedo;paniere,Cenedo paniere
1687,1687,di;vate;geni,di vate L E geni C A,Diva;telegenica,Diva telegenica
1688,1688,papa;onda;Era,papa L L onda S Era,Papallona;da;sera,Papallona da sera
1689,1689,intere;santi;leva,intere S santi S S I leva,Interessantissi;leva,Interessantissi leva
1690,1690,dente;salvia;Leda;lame;tea;erta,STU dente S salvia A Leda L lame N tea P erta,Studentesssa;lialede;alla;mente;aperta,Studentesssa lialede alla mente aperta
1691,1691,serie;va,B U serie va TA,Busè;rievatata,Busè rievatata
1692,1692,re;di;brocca;mina,P re di brocca mina LI,Predibrocc;caminali,Predibrocc caminali
1693,1693,posta;Reno;abili,posta N P Reno T abili,Posta;non;prenotabili,Posta non prenotabili
1694,1694,alte;coperte;fon,alte R coperte L E fon O,Altéco;per;telefono,Altéco per telefono
1695,1695,para;intere;icona;zio,IM para RE intere S icona zio NI,Imparare;interessanti;azioni,Imparare interessanti azioni
1696,1696,Ella;rea;re,S Ella rea RI DE re,Sellarear;i;deré,Sellare i deré
1697,1697,acanto;gente,M acanto G gente,Maca;toggente,Maca toggente
1698,1698,strapazzato;rada;accetta,BA strapazzato D U rada accetta RE,Bastrap;azzu;ad;accettare,Bastrap azzu ad accettare
1699,1699,fa;caraffa;etti,AF fa TI caraffa NN etti,Affaticarsi;fannetti,Affaticarsi fannetti
1700,1700,landa;est;ante,GA landa est A NC ante,Galà;nada;è;stancante,Galà nada è stancante
1701,1701,in;frate;bilia;mici,in frate bilia mici,Infratebili;amici,Infratebili amici
1702,1702,verso;tenere;amico;lessati,DO verso S tenere S amico MP lessati,Dover;s tenere;sami;complessi,Dover s tenere sami complessi
1703,1703,olivo;nere;Gi,V olivo nere G Gi CA,Voli;Vione;gica,Voli Vione gica
1704,1704,rana;Gi;asso,ING rana G Gi asso SO,Ingranaggi;assoso,Ingranaggi assoso
1705,1705,nume;idolo;pelli,nume R OS idolo P pelli,Numerosi;doppelli,Numerosi doppelli
1706,1706,dinamite;pera;tiara,MO dinamite M pera tiara TE,Modina;miteperati;a;rate,Modina miteperati a rate
1707,1707,lord;sale;Era,lord IO sale TT Era,Lordiosa;lettera,Lordiosa lettera
1708,1708,nari;carta,nari carta,Naricar;tarda;Era,Naricar tarda Era
1709,1709,Po;per;Ci],Po per A Ci,Pope;racicilii,Pope racicilii
1710,1710,arti;mergo;etti,P arti CO mergo G etti,Particomergo;ghetti,Particomergo ghetti
1711,1711,stole;eroe;sottili,PA stole GG eroe sottili N TE,Pasto;leggero;e;sotellinte,Pasto leggero e sotellinte
1712,1712,pesca;sardina;sella;luccio,COP pesca sardina sella TE MA luccio,Coppe;scarsidi;nastellate;maluccio,Coppe scarsidi nastellate maluccio
1713,1713,tarme;radi;va;coro,AL tarme A radi va S coro SSI,Altarmera;di;Vasco;Rossi,"""Altarmera"" di Vasco Rossi"
1714,1714,alari;amaretto,S C alari NF amaretto,Scala;rinfammaretto,Scala rinfammaretto
1715,1715,apri;timer;di;Pi;randello,L apri timer di Pi randello,La;priti;meridi;di;pirandello,La priti meridi di pirandello
1716,1716,Ella;mici,S Ella T O mici,Sellat;omicidi,Sellat omicidi
1717,1717,lesa;losca;ode;eco,lesa T losca I ode LL eco SE,L;esatto;scalo;delle;cose,L'esatto scalo delle cose
1718,1718,reda;gas;doppia,reda N gas A doppia TA,Redanga;sa;doppia;ttratata,Redanga sa doppia ttratata
1719,1719,van;da;dottori,V I van da dottori N TE,Vivanda;dottorinte,Vivanda dottorinte
1720,1720,colori;rosa,RI colori ET rosa,Rico;loriosa,Rico loriosa
1721,1721,super;amari;amo;esca,super amari E S amo R esca,Superam;irisam;moresca,Superam irisam moresca
1722,1722,ave;anta;mura,ave R T anta P RE mura,Aver;tanta;premura,Aver tanta premura
1723,1723,porta;limone,porta F limone,Porta;filomene,Porta filomene
1724,1724,lei;osti,lei L L osti C K,Leil;losti;Ck,Leil losti Ck
1725,1725,Pitt;rafia;Ming,Pitt U rafia M Ming A,Pittura;fiamminga,Pittura fiamminga
1726,1726,anelli;stie;con;mici,GR anelli SSE stie con O mici,Gran;elle SSI;economici,Gran elle SSI economici
1727,1727,Verdi;Rossi;nero,V I Verdi G Rossi nero FF,Viver;di;grossi;nervi,Viver di grossi nervi
1728,1728,oca;re;risi,GI oca re A risi KO,Giocare;a;risiko,Giocare a risiko
1729,1729,caco;icona,caco UL icona NO,Cacounico;nano,Cacounico nano
1730,1730,lampi;toro;busto,lampi toro busto,Lampito;robusto,Lampito robusto
