,idx,word_guesses,first_pass,solution_words,solution
779,779,indizi;Colò,EN indizi ZOC Colò,Enigmi;indiziati,Enigmi indiziati
780,780,anatre;zaini;ore,M anatre zaini D A M ore,Manz;anatre;z;ore,Manz'anatre z'ore
781,781,trappola;ore;aquile,F trappola S ore aquile T Y,Frappe;solari,Frappe solari
782,782,Edipo;chiave;RE,Edipo chiave RE,E;di;po;chiave,E di po chiave
783,783,odi;e;spider;RA,C odi e spider RA TO,Codice;di;strada,Codice di strada
784,784,con;tori;ara,con tori N C ara T O,Conto;rinoceronte,Conto rinoceronte
785,785,stop;erba;o,PO stop erba L L o,Posto;per;ballo,Posto per ballo
786,786,api;specchietto;lidi;nato,L api specchietto B I lidi S E G nato R I,Lapis;e;chiodi;bisegnatori,Lapis e chiodi bisegnatori
787,787,mari;auguri,TRA mari NG auguri,Tramari;naufraguri,Tramari naufraguri
788,788,scala;scomposizione;bidoni,scala scomposizione bidoni,Scalata;bidoni,Scalata bidoni
789,789,orma;enorme,RIF orma R enorme,Riformare;norme,Riformare norme
790,790,Parma;seri;iene;isola,STI Parma S seri Z iene isola I,Stiparsi;masserie;nei;isolai,Stiparsi masserie nei isolai
791,791,navi;svedese;ava;arrosto,U navi S svedese CR ava TT A R arrosto,Una;nave;svedese;cravatta,Una nave svedese cravatta
792,792,Nemesi;tra;cori,UN Nemesi tra cori N A,Una;mescolanza;tra cori,Una mescolanza tra cori
793,793,Ares;cena,F Ares cena T E,Face;nascente,Facenascente
794,794,aglio;aglio;est;doti,T aglio aglio I N V est I doti,Tagli;o;aglio in vestiti,Taglio aglio in vestiti
795,795,valle;tese,valle T tese X Y,Valletta;sexy,Valletta sexy
796,796,anta;imputati;ali;nona;odi;cocomero,C anta UTO imputati T ali A nona L odi cocomero N,Cantautori;imputati;talinona;lodi;con,Cantautori imputati talinona lodi con
797,797,nano;stop;tele;nove,U nano IO stop tele nove LA,Una;no stop;telenovela,Una no stop telenovela
798,798,remi;insenatura;vela,T remi S insenatura vela D Y,Tre;mis;s;in;vela,Tre missinvela
799,799,"Efesto (Efesto è il dio zoppo nella mitologia greca, ma in questo caso si cerca una dea, quindi potrebbe essere ""Venere"" che è associata a Efesto);alette;coccola",M Venere RI alette R coccola,Meneria;alettecoccola,Meneria alettecoccola
800,800,erba;muta;tasti,S erba RIM muta tasti M A,Serbar;immutata;stima,Serbar immutata stima
801,801,Poe;Nike;ali,Poe S I Nike C ali C A,Poesia;niccalica,Poesia niccalica
802,802,testimone;die;seggio,PRO testimone die seggio,Protesti;mondi,Protesti mondi
803,803,picco;Eva;Eros,picco L Eva SCH Eros A,Piccola;vesca;rosa,Piccola vesca rosa
804,804,bagagli;netta;chef;rana,bagagli netta chef rana,Bagaglinetta;che;frana,Bagaglinetta che frana
805,805,taglia;steppe,taglia RIR steppe SE,Taglia;rispetta se,Taglia rispetta se
806,806,pie;Eva,pie D Eva L G O,Piede;valgo,Piede valgo
807,807,moka;Nero;antico,moka Nero M antico,Mokanero;mantico,Mokanero mantico
808,808,"di (la lettera centrale di ""Medina"" è ""d"", ma in questo contesto si intende ""di"");ciotola;Alla (Alla Nazimova è stata un'attrice russa, e ""alla"" è una preposizione)",di ciotola C Alla S,Dicot;ola;class,Dicotola class
809,809,re;amo;per;onda,re C L amo per F onda T O,Reclamo;perfondata,Reclamo perfondata
810,810,tempio;Ticino,tempio S C Ticino,Tempi;scitici,Tempi scitici
811,811,ascia;eco;sì;ebrei,ascia R eco N sì G ebrei L I,Asciarecon;sigebrei;li,Asciarecon sigebreili
812,812,architrave;Adige;incerto,L architrave AL R Adige N incerto O,La;architrave;al;Rincerto,La architrave al Rincerto
813,813,vetri;fusti,NO vetri ES fusti,Noves;trifusti,Noves trifusti
814,814,Alpi;spina;tesa,P Alpi TAN spina T tesa,Palpitante;attesa,Palpitante attesa
815,815,romani;ape;etto,GI romani C ape RF etto,Giromanica;perfetto,Giromanica perfetto
816,816,radi;create;remi,G radi create G remi T E,Gradirate;gremite,Gradirate gremite
817,817,tesa;Ionio;rose,MOL tesa NZ Ionio NE rose,Molte;sazionio;nerose,Molte sazionio nerose
818,818,oli;noci;antenne,T O P oli noci N Q U antenne,Topolini;quotidiani,Topolini quotidiani
819,819,"Tag (in tedesco ""giorno"" si dice ""Tag"");Stella;sì",S Tag E Stella sì SI,Stagione;di;stelle;Sì,Stagione di stelle sì
820,820,tuberi;oneste;reti,F tuberi oneste R P reti A,Furbieri;onesti,Furbieri onesti
821,821,avo;luna;nato,L avo R luna FFI nato,Lavora;lunafina,Lavora lunafina
822,822,ali;sentiero,L ali B sentiero,La;libertà,La libertà
823,823,Allen;are;eredi,Allen T are L eredi N I,Allenatori;di;reni,Allenatori di reni
824,824,ara;etto,F ara F F etto,Far;affetto,Far affetto
825,825,apice;cerei;lati,COP apice cerei L lati VU,Copric;apic;elati;vu,Copricapicelativu
826,826,est;est;accordo;re,est est accordo re,Est;estro,Est estro
827,827,ombrello;sorbetti;clausura,C ombrello M A I sorbetti N clausura,Commerci;ai;sorbetti,Commerci ai sorbetti
828,828,segna;Man;ali,segna Man ali,Segna;Manali,Segna Manali
829,829,neve;piume,PIN neve N TR piume,Pinne;ventriforme,Pinne ventriforme
830,830,monti;cachet;timo,MU monti cachet O R timo,Mucchi;di;cachetimo,Mucchi di cachetimo
831,831,Oli;mente;Oli;anatra;tori;tacco,S Oli TA mente F ang Oli GI anatra tori D A T tacco,Solitamente;fa;un;a;fangoliano;a;trattato,Solitamente fa un a fangoliano a trattato
832,832,menti;santa;oli,MO menti santa CE V oli,Momenti;salienti,Momenti salienti
833,833,osso;Tina;gatti,GR osso Tina CO gatti TA,Grossolana;cotta,Grossolana cotta
834,834,insieme;ballo;dure,insieme COR ballo D dure SSI,Insieme;c;ordure,Insieme c'ordure
835,835,ave;re;cero,ave R L re cero C A,Avere;re;cero;CA,Avere recerca
836,836,raggio;oli;tic,CO raggio SAP oli tic A,Coraggiosa;politica,Coraggiosa politica
837,837,calcio;isola;orzo,calcio U T isola S F orzo,Calciuto;isolarsi,Calciuto isolarsi
838,838,rio;pancia;rose,rio L T pancia U rose,Rilutta;pancione,Rilutta pancione
839,839,sporta;remo;tori,E sporta remo L tori S O,Esportare;mol;tori,Esportare moltori
840,840,pira;Remo;tasti,IS pira Remo L tasti MA,Ispirare;moti;lenti,Ispirare moti lenti
841,841,decine;tea;re;dito,decine tea re dito,Decine;tearerito,Decine tearerito
842,842,setter;lettori,setter I F lettori,Setti;filettori,Setti filettori
843,843,galleria;sì,AL galleria S sì,Allegra;galleria,Allegra galleria
844,844,incerto;incerto;raccomandate,E incerto SI incerto raccomandate O N E,Eserciti;incerti raccomandate,Eserciti incerti raccomandate
845,845,semi;seri,FAL semi seri E,False;miserie,False miserie
846,846,punte;nasi;liana,S punte nasi C I liana,Spunta;nasiciliana,Spunta nasiciliana
847,847,"Po;rete;ene (la metà della parola ""poligono"")",Po V E rete N D O ene,Povero;tenente,Povero tenente
848,848,eretto;Reni;lista,SC eretto Reni CH I lista,Scerettori;nichilista,Scerettori nichilista
849,849,pia;rete;reni,S pia NA rete R reni,Spianare;terreni,Spianare terreni
850,850,lama;oca;oca;oca,lama T oca L CI oca R I oca,L;amato;calore;carica,L'amato calore carica
851,851,i;lire;ami,i U T I lire C L ami,Utilire;clami,Utilire clami
852,852,serra;ante,LA serra D I ante,Lasci;radiante,Lasci radiante
853,853,anatroccoli;statua,RA anatroccoli NS statua,Rana;tra;collinista,Rana tra collinista
854,854,Gina;re;con;divi,Gina C E re con divi S O,Genera;concorde,Genera concorde
855,855,rive;rive;chiavi,rive D E rive C chiavi,Rivedere;D;erive;chiavi,Rivedere chiavi
856,856,tè;amore;fico,MO tè NE amore CU fico,Motenamore;cucifico,Motenamore cucifico
857,857,con;sette;firma,con T sette F firma,Conte;settefirma,Conte settefirma
858,858,tre;maghi;tappeto;neri,E S tre maghi tappeto neri A,Estrema;ginatepponeria,Estremaginatepponeria
859,859,curie;Sem,OS curie Sem PI,Oscuri;esempi,Oscuri esempi
860,860,mahout;ossa,mahout O L ossa L I,Mahou;tolossali,Mahout ossali
861,861,rada;stiva;mela;anelli;etto,TA rada S stiva RE mela anelli I L N etto,Trad;a;sstiv;are;mela;e;tto,Tradare sstivare mela e tto
862,862,ara;roveto;Era,UN ara roveto LI B Era,Una;rarità;libera,Una rarità libera
863,863,bacca;fiori,bacca L fiori D O,Baccalà;fiorito,Baccalà fiorito
864,864,gibbon;re;eco;orata,A gibbon N re T eco L orata,Agire;nel;teatro;colorata,Agire nel teatro colorata
865,865,melo;dì;amo;seggiolino;H,melo dì E F amo seggiolino H R,Melodie;famose;di;seggioloni,Melodie famose di seggioloni
866,866,irato;reo;timo,T irato reo T timo,Tiratore;ottimo,Tiratore ottimo
867,867,orata;cagna,M orata C cagna,Mora;tacagna,Mora tacagna
868,868,aure;aure;orti,OPP aure aure N O F orti,Oppaure;a;reno;forti,Oppaure a reno forti
869,869,"sì;Che;FA (F e A sono le lettere iniziali e finali di ""Francia"");Cile",sì Che FA Cile,Sì che;facile,Sì che facile
870,870,miss;irata,CRI miss M irata,Crimissima;mirata,Crimissima mirata
871,871,Ca';bile;sì,S Ca' N bile N E sì,Scannabile;nessi,Scannabile nessi
872,872,mazzo;isba;tenaglie,mazzo DIT isba G tenaglie N O,Ma;zzo di;tenaglie;isba,Mazzo di tenaglie isba
873,873,bracco;bar;ali;mele;ghiaccio;remi,bracco ISP bar V ali DE mele LCONC ghiaccio AP remi,Bracc;ospitali;varali;dem;el;conghiac;c;iorem,Braccospitali varali demel conghiac ciorem
874,874,porta;tiretti;chip;porta,IM porta N tiretti chip AP porta TE,Importante;nterprete;portate,Importante interprete portate
875,875,catrame;sale;mais,CUO catrame ST sale MAI mais,Cuore;di;catrame;e;maisale,Cuore di catrame e maisale
876,876,regge;palla;re,regge palla re AN E,Regge;pallareane,Regge pallareane
877,877,pesco;volto,PO pesco N volto,Pone;sconvolto,Pone sconvolto
878,878,irascibile;salita,AR irascibile FF salita,Aria;scibile,Aria scibile
879,879,rovi;naso;tane,P rovi N naso N tane,Provinnaso;ntane,Provinnasontane
880,880,versi;nidi;rette,versi O nidi P E rette,Versi;o;nidipette,Versi o'nidipette
881,881,medi;Cile,E S A medi F F I Cile,Esame;difficile,Esame difficile
882,882,Spagna;gatto;Ande,OSP Spagna gatto L Ande SI,Ospitante;gatti;andesi,Ospitante gatti andesi
883,883,listino;dame;fucili,SO listino R dame R I fucili,Solisti;nordamericani,Solisti nordamericani
884,884,Coppi;DNA;anelli;ali,AC Coppi A DNA anelli GIN ali,Accoppiadnaanelli;giniali,Accoppiadnaanelliginiali
885,885,lista;ingrassa;filo,lista N T ingrassa S filo S T O,L;ingrassa;S;filo,L'ingrassa S filo
886,886,Matera;saio;Shakespeare,Matera S saio O Shakespeare S O,Materassai;osso,Materassai osso
887,887,zia;tir;buffoni,VI zia tir A M buffoni,Viziar;tiramuffoni,Viziar tiramuffoni
888,888,ape;nane;ardita,UN ape RSO nane RV ardita,Una;pernane;vardita,Una pernane vardita
889,889,sta;X;dare,sta M X A dare,Stamma;xada;re,Stamma xadare
890,890,Porta;icone;c'era;strega;ante,COM Porta RS icone ST c'era strega L ante RIA,Comportarsi;da;stregante;l'anteprima,Comportarsi da stregante l'anteprima
891,891,melo;tane,OR melo N tane,Orme;lontane,Orme lontane
892,892,eredi;mani;punta,E S S eredi mani C punta R G A,Essere;di;mani;punta,Essere di manigolda
893,893,re;crepe;dama;re,P re crepe R E dama N gia re,Precrepereda;ma;ngiare,Precrepereda mangiare
894,894,tu;none;ghiacci;Gente,tu L UN none ghiacci L I Gente,T;lunghi;acci;ligente,T'u lunghi acciligente
895,895,nazionale;noci;acero,S nazionale noci C A acero,Snocciola;nazionale,Snocciola nazionale
896,896,vizio;spina;regole;era,S vizio T spina T R regole F era,Sviscera;tutte le regole,Sviscera tutte le regole
897,897,leis;ardenti;lenti,ES leis ardenti NDO lenti,Esile;sardo;entilenti,Esile sardo entilenti
898,898,noci;posta;auto;noci,U N noci S posta auto R I T noci a,Un;nocista;postauto,Un nocista postauto
899,899,serve;re;su,ES serve re su DI,Esser;versuditi,Esser versuditi
900,900,sfiorano;Siviglia;Chieti;Lesbo,sfiorano LAR Siviglia C Chieti R Lesbo NI,Sfiorano;larSiviglia;C;hietiRLesbo,Sfiorano larSiviglia C hietiRLesbo
901,901,pari;ocra;tic,V I pari S T ocra tic O,Vi;paristocratico,Vi paristocratico
902,902,feb;fango;lana,feb fango lana,Febb;fangolana,Febbrifangolana
903,903,tremare;soda;Parma;esile;mente,tremare N soda T Parma L esile S A mente,Tremano;soda;Parma lesile Samente,Tremano soda Parma lesile Samente
904,904,solstizio;ore,E solstizio P ore,Esopo;re,Esopo re
905,905,orme;boa,EN orme boa TO,Enorme;boato,Enorme boato
906,906,ala;ara,UN ala C UN ara RA,Una;lacuna;rara,Una lacuna rara
907,907,oculare;orate,B oculare L orate,Bocca;laureolate,Bocca laureolate
908,908,lepri;panno;cane,lepri M E panno S cane,Le;prime;panno;scane,Le prime pannoscane
909,909,Inter;stadi;quiz,Inter V I stadi F quiz,Intervistadi;quiz,Intervistadi quiz
910,910,orari;iceberg,DI M orari iceberg SE,Dimora;riesberg,Dimora riesberg
911,911,"orci;la;M (la lettera centrale di ""Rimini"")",CO L orci C la M NO,Colori;calamo,Colori calamo
912,912,manrovescio;fitte,U manrovescio N fitte,Umani;rovescioni,Umani rovescioni
913,913,dingo;teli,RE dingo teli S A,Redingote;lisa,Redingote lisa
914,914,angelo;triglie,FR angelo G triglie,Frange;lotriglie,Frange lotriglie
915,915,Bacco;ente,PU Bacco GLI ente,Pub;accogliente,Pub accogliente
916,916,diapo (abbreviazione di diapositiva);latte,TE diapo latte SA,Tedio;a;polatte,Tedio a polatte
917,917,rade;anta,LO rade I F anta SMI,L;rade;ifa;ntasmi,L' orade ifantasmi
918,918,ambi;astute;rapa;fosso,C ambi A astute L rapa fosso TO,Cambiara;la;rapa;tosto,Cambiara la rapa tosto
919,919,ara;fari,F ara F fari,Far;affari,Far affari
920,920,pera;tori;però,DIS pera tori C U però,Disperatori;cuperò,Disperatori cuperò
921,921,Don;ape;corvo,Don N ape C corvo S A,Donne;capricciose,Donne capricciose
922,922,decametro;piedi;retti,D decametro M piedi retti VE,Dec;ametr;opiediretti,Decametro piedi retti
923,923,parla;aratro;volto,parla S aratro volto RE,Parlastra;trovolto,Parlastra trovolto
924,924,dice;oculo;sogno,D dice oculo G O sogno,Dicesi;oculoso,Dicesi oculoso
925,925,ambo;oche;pera;amo,B ambo N oche O pera amo D O,Bambino;che;opera;d';amo,Bambino che opera d'amo
926,926,Eros;nato;redini,FI Eros E nato redini ZZA,Fiero;senatore;di;razza,Fiero senatore di razza
927,927,odi;frac;re,P odi S frac re A N O,Podista;fracassone,Podista fracassone
928,928,cubo;assi;ante,IN cubo assi L L ante,Incub;oassillante,Incubo assillante
929,929,rose;ingrassa;pero,P rose T ingrassa pero N I,Prosetti;in;grassapero,Prosetti in grassapero
930,930,ago;scarto;bordi,AR ago STA scarto bordi N A,Aragosta;scarta;bordina,Aragosta scarta bordina
931,931,Costa Rica;ape,AC Costa Rica N ape,Accostare;C;nape,Accostare C nape
932,932,Isère;puledri,F Isère puledri T O,Fis;eropul,Fis eropul
933,933,Vasco;retta,BRA Vasco LA retta,Brava;scolarette,Brava scolarette
934,934,conta;nove;celle,conta D I nove R celle S E,Contadine;rovesciate,Contadine rovesciate
935,935,fra;tessitori,fra tessitori C O,Frate;scotto,Frate scotto
936,936,gradino;saggina,gradino M saggina N O,Gradi;nonosaggina,Gradinonosaggina
937,937,monticelli;ARI;pratica,U monticelli O T ARI S pratica,Um;ontic;elli ARI S pratica,Um'onticelli ARI Spratica
938,938,celle;atomo;spago,S celle R atomo NEL spago,Scellerato;monello spago,Scellerato monello spago
939,939,avi;tana;Ural,C avi tana T Ural I,Cavità;naturali,Cavità naturali
940,940,prete;ode,prete SAM ode STA,Presame;d'ode,Presame d'ode
941,941,baffi;capo;polare,baffi capo polare,Baffi;caporale,Baffi caporale
942,942,re;spigoli;Giacomo,B re spigoli A G Giacomo,Bresa;polia;A;Giga,Bresapolia a Giga
943,943,santo;petto,santo U petto N T O,Sa;ntupetto;nto,Santo petto
944,944,spada;liane,spada G liane R A,Sp;adagl;iane,Spadagliane
945,945,con;capomastro;intelligenze,con capomastro N Z I A intelligenze,Conca;pastorizia,Conca pastorizia
946,946,uncini;raggi,uncini C O raggi R O,Un;cinico;raggiro,Un cinico raggiro
947,947,mele;do;re;ante,mele O do S T re SS ante,Melodose;stanteressante,Melodose stanteressante
948,948,Rea Silvia;Si;Cipro;Tetti,T Rea Silvia Si Cipro Tetti V I,Tre;assi;viatici,Tre assi viatici
949,949,cam;baia,cam P baia T I I,Campi;baiti,Campi baiti
950,950,Dante;maranta;china,BA Dante M maranta C china,Bandante;marantacchina,Bandante marantacchina
951,951,Horus;Atacama;Fox,G Horus N Atacama R E Fox,Ghorus;natac;amafox,Ghorus natac amafox
952,952,Aida;reo,R Aida E reo,Rade;aree,Rade aree
953,953,pere;tori;sposi;gi;legge,pere N tori E DI sposi ZI O NI gi legge,Perentori;edispersioni;di;legge,Perentori edispersioni di legge
954,954,fard;fede;tasche,fard E fede S O S tasche,Far;defesso;stasche,Far defesso stasche
955,955,pie;Atene,,Pietra;arenaria,Pietra arenaria
956,956,con;su;toro;anatra;coda;ali,con su E toro T anatra L coda TTU ali T A,Consueta;etorotanta;E;anatrali,Consueta etorotanta E anatrali
957,957,Carter;tori,MAR Carter RI tori,Marcia;territoriale,Marcia territoriale
958,958,rada;ombra,S T rada S G ombra,Strada;sgombra,Strada sgombra
959,959,nave;asce;idolo,NO nave R asce N idolo,Non;avere;rassicurazioni,Non avere rassicurazioni
960,960,rea;zia;nidi;si,T rea N zia nidi M E S si,Tre;anidini;messi,Tre anidini messi
961,961,pediatri;IRI;ali,C O L pediatri D IRI V ali,Colpe;di;triari;vitali,Colpe di triari vitali
962,962,polla;lori;ratto;nota,polla IO lori T ratto DI G nota,Pollaio,Pollaio
963,963,mais;re;fu;alani;fu,mais A re E fu N alani M a fu A,Ma;is;Arefun;e;alani;Ma,Mais Arefun e alani Ma
964,964,sedia;setacci,CA sedia S setacci,Casa;di;setacci,Casa di setacci
965,965,Stan;chef;colmi;acidi,Stan chef colmi acidi,Stanche;fiumi;di;lacrime,Stanche fiumi di lacrime
966,966,lima;asola,L lima T asola,Limate;tasca,Limate tasca
967,967,Di Giacomo;rapa;rosa,C Di Giacomo TU rapa U rosa,Cedi;comatura,Cedi comatura
968,968,Nera (il fiume Nera forma la Cascata delle Marmore);sette (i sette nani),Nera I sette,Neri;sette,Neri sette
969,969,odoroso;rosa;piegata,V odoroso rosa IM piegata,Vodorosorosa (V odoroso rosa);impiegata (IM piegata),Vodorosorosa impiegata
970,970,processato;gattopardi;pesca,P processato C CU gattopardi CL pesca,Processatocugattopardi;clpesca,Processatocugattopardiclpesca
971,971,Anna;Caterina,C Anna F U Caterina,Canna;fuciliera,Canna fuciliera
972,972,V (il numero romano per cinque);forni,A V forni A NO,Avv;ornianno,Avvorniano
973,973,carro;pro;ali,carro P pro T O R I ali,Carro;propiziali,Carro propiziali
974,974,amaro;are;Barbarossa;polso,AR amaro are LI M Barbarossa RI polso,Aramare;a;re Barbarossa ripolso,Aramare a re Barbarossa ripolso
975,975,avi;acido;nata;eco,L avi T acido nata N T eco S E,La;vita;è;nata;tenace;eco,La vita è nata tenace eco
976,976,metro;oli;esche;pecore,metro P oli T A N esche pecore S E,Metropolitane;scelte,Metropolitane scelte
977,977,messa;posa,LU messa posa NTE,Lume;saponette,Lume saponette
978,978,centra;stè;nodo,centra T O stè S nodo,Centra;toste nodo,Centra toste nodo
979,979,fili;pollai;rea;stagno,fili B U pollai rea L stagno CCO,Filibustieri;del;pollaio,Filibustieri del pollaio
980,980,Tell;ava;piuma,Tell Y S ava piuma S,Tell;ysava,Tell ysava
981,981,Po;scilla;china;riva,IM Po RTA scilla C china RI riva,Importunare;sciacquarci;riva,Importunare sciacquarci riva
982,982,cerniere;Tevere;onde,cerniere E N Tevere C onde,Cer;niere;eTevereConde,Cer niere eTevereConde
983,983,bomba;scilla;ara,ELI bomba scilla L W ara,Elibombas;cillara,Elibombascillara
984,984,"Elba (L'isola d'Elba si trova nell'arcipelago toscano, vicino alla regione delle Campane);vitelli;arsi",R Elba vitelli SO L arsi,Rivelatasi;a;solarsi,Rivelatasi a solarsi
985,985,sassi;rete;perla;angelo,S C sassi rete S T I perla R A angelo,Scassirete;stipa;ra;di;angelo,Scassirete stipa radiangelo
986,986,fusti;otri;tratto,fusti O D otri B O tratto,Fustodi;otribotto,Fustodi otribotto
987,987,campione;mento;ruscello,campione R T I mento V A ruscello,Campioneristico (campione + R T I + mento);varus (V A + ruscello),Campioneristico varus
988,988,Atena;Era;lance,SC Atena T Era G lance,Scatenate;teraglie,Scatenate teraglie
989,989,blu;conigli;Pio,IN blu BI conigli NCI Pio,Inbluconigli;Ncipio,Inbluconigli Ncipio
990,990,cola;re;naso;mari;vetri,VI N cola re U naso M mari L E V vetri,Vincolare;un;asomar;levettri,Vincolare un asomar levettri
