,idx,word_guesses,first_pass,solution_words,solution
801,801,Poe;Adidas;ali,Poe SI Adidas C ali CA,Poesia;dicalcifica,Poesia dicalcifica
802,802,teste;die;urne,PRO teste die urne,Proteste;diurne,Proteste diurne
803,803,picco;eva;eros,picco L eva SCH eros A,Piccole;vasche;rosa,Piccole vasche rosa
804,804,bauli;netta;chef;rana,bauli netta chef rana,Baulinetta;che;frana,Baulinetta che frana
805,805,taglia;steppe,taglia RIR steppe SE,Taglia;rirsteppe,Taglia rirsteppe
806,806,pie;eva,pie D eva L G O,Piede;valgo,Piede valgo
807,807,moka;nero;antico,moka nero M antico,Mokanero;mantico,Mokanero mantico
808,808,di;ciotola;alla,di ciotola C alla S,Dieci;otole;callas,Dieci otole callas
809,809,re;amo;da;onda,re CL amo da F onda TO,Reclamo;dafondato,Reclamo dafondato
810,810,tempio;uri,tempio S C uri,Tempi;oscuri,Tempi oscuri
811,811,ascia;eco;si;giullari,ascia R eco N si G giullari LI,Asciareco;nsigiull;arili,Asciareco nsigiull arili
812,812,ati;adige;vago,L AL ati RN adige NO vago,La;latinità;di;Renato,La latinità di Renato
813,813,vetri;bidoni,N O vetri E S bidoni,Nove;tribidoni,Nove tribidoni
814,814,alpi;tea;esa,P alpi TAN tea T esa,Palpitante;atesia,Palpitante atesia
815,815,romani;ape;etto,GI romani C ape RF etto,Giromanic;aperfetto,Giromanic aperfetto
816,816,radi;nate;remi,G radi nate G remi T E,Gradinate;gremite,Gradinate gremite
817,817,tesa;egeo;rose,MOL tesa NZ egeo N E rose,Molte;sanzegeo;nerose,Molte sanzegeo nerose
818,818,oli;noci;antenne,T OP oli noci N Q U antenne,Topolino;cinqueantenne,Topolino cinqueantenne
819,819,tag;diva;per,S tag E diva per S I,Stage;di;vari;ersi,Stage di vari ersi
820,820,rizomi;suore;agli,F rizomi suore R P agli A,Frizomi s;uorpaglia,Frizomi s uorpaglia
821,821,avo;ora;nato,L avo R ora FFI nato,Lavoro;raffinato,Lavoro raffinato
822,822,ali;irinto,L ali B irinto,La;birinto,La birinto
823,823,Allen;are;eredi,Allen T are L eredi N I,Allentare;le;redini,Allentare le redini
824,824,are;etto,F are FF etto,Far;effetto,Far effetto
825,825,pieno;tede;lati,COP pieno tede L lati VU,Coppia;note;della;tivu,Coppia note della tivu
826,826,est;bacco;genere;fante,est bacco genere fante,Estbaco;genere,Estbaco genere
827,827,ombrello;stecchi;clausura,C ombrello M A I stecchi N clausura,Combrma;ist;ecchincla,Combrma ist ecchincla
828,828,meno;man;uova,meno man uova,Menom;anuova,Menom anuova
829,829,neve;ali,PIN neve N TR ali,Pinne;ventrali,Pinne ventrali
830,830,esti;cachet;menta,MU esti cachet O R menta,Muesti;che;tormenta,Muesti che tormenta
831,831,oli;mente;oli;oca;tori;tacco,S oli TA mente F ang oli GI oca tori D A T tacco,Solita mente;fan;gli;o;catori da;t;attacco,Solita mente fan gli ocatori da t'attacco
832,832,menti;pia;oli,MO menti pia CE V oli,Momenti;piacevoli,Momenti piacevoli
833,833,osso;lana;gatti,GR osso lana CO gatti TA,Grossolana;cogitata,Grossolana cogitata
834,834,con;danza;intere,con COR danza D intere SSI,Concordanza;d;interessi,Concordanza d'interessi
835,835,ave;avo;cero,ave R L avo cero CA,Aver;la;voce;roca,Aver la voce roca
836,836,raggio;oli;tic,CO raggio SAP oli tic A,Coraggio sa;politica,Coraggio sa politica
837,837,inizio;isola;orzo,inizio U T isola S F orzo,Iniziut;islafo,Iniziut islafo
838,838,rio;pancia;labbra,rio L T pancia U labbra,Rioltpa;nciulab,Rioltpa nciulab
839,839,sporta;remo;tori,E sporta remo L tori S O,Esportare;molti;soci,Esportare molti soci
840,840,pira;remo;tasti,IS pira remo L tasti MA,Ispiraremo;lasti;mati,Ispiraremo lasti mati
841,841,decine;tea;re;di,decine tea re di,Decine;teatredi,Decine teatredi
842,842,setter;lettori,setter I F lettori,Sette;riflessioni,Sette riflessioni
843,843,cunicolo;cenno,AL cunicolo S cenno,Alcuno;scienno,Alcuno scienno
844,844,vago;vago;sos,E vago SI vago SOS ON E,Evasion;e sivagoson e,Evasione sivagoson e
845,845,semi;seri,FAL semi seri E,False;semiserie,False semiserie
846,846,punte;nasi;liana,S punte nasi C I liana,Spunti;nasiciliani,Spunti nasiciliani
847,847,po;rete;tri,po VE rete N D O tri,Povere;tendotrio,Povere tendotrio
848,848,eretto;reni;lista,SC eretto reni CH I lista,Scerretto;renichista,Scerretto renichista
849,849,pia;rete;eni,S pia NA rete R eni,Spianare;terreni,Spianare terreni
850,850,lama;oca;oca;oca,lama T oca L CI oca RI oca,L';amato;cloaca;riocca,L'amato cloaca riocca
851,851,in;lire;ami,in U T I lire C L ami,Inutili;reclami,Inutili reclami
852,852,serra;ante,LA serra D I ante,Laser;radiante,Laser radiante
853,853,paperi;alata,RA paperi NS alata,Rapa;per;insalata,Rapa per insalata
854,854,Iva;re;con;divi,Iva C E re con divi SO,Ivacere;condiviso,Ivacere condiviso
855,855,rive;rive;chiavi,rive D E rive C chiavi,Riveder;e;rivive;chi,Rivedere rivive chi
856,856,nade;amo;coscia,MO nade NE amo CU coscia,Monadeneamo;cucoscia,Monadeneamo cucoscia
857,857,con;asso;atto,con T asso F atto,Conta;soffato,Conta soffato
858,858,tre;maghi;giostra;rari,E S tre maghi giostra rari A,Estrema;giostra rara,Estrema giostra rara
859,859,curie;sem,OS curie sem PI,Oscure;sempio,Oscure sempio
860,860,mahout;ossa,mahout OL ossa L I,Mahut;olossalii,Mahut olossalii
861,861,rada;stiva;pera;anelli;etto,TA rada S stiva RE pera anelli I L N etto,Tara;da;stivare;per;aneli;ne;letto,Tara da stivare per aneli ne letto
862,862,ara;rovo;era,UN ara rovo LI B era,Una;rara;libera,Una rara libera
863,863,bacca;aromi,bacca L aromi D O,Baccala;romando,Baccala romando
864,864,orango;re;eco;orata,A orango N re T eco L orata,Aoran;gon;reti;colorata,Aoran gon reti colorata
865,865,melo;dì;amo;ribalta;ha,melo dì EF amo ribalta ha R,Melodie;famose;di;Hahar,Melodie famose di Hahar
866,866,irato;reo;timo,T irato reo T timo,Tiratore;ottimo,Tiratore ottimo
867,867,orata;agna,M orata C agna,Mora;tacagna,Mora tacagna
868,868,rime;rime;orti,OPP rime rime N O F orti,Opprime;e;rime;forti,Opprime e rime forti
869,869,si;che;fa;cile,si che fa cile,Sì che;facile,Sì che facile
870,870,miss;irata,CRI miss M irata,Crimismirata;mente,Crimismirata mente
871,871,calle;occhi;sì,S calle N occhi NE sì,Scallen;occhine,Scallen occhine
872,872,asso;isba;lime,asso DIT isba G lime NO,As;soditi;sbagli;meno,As soditi sbagli meno
873,873,bracco;oste;ali;meli;orso;remi,bracco ISP oste V ali DE meli L CONC orso AP remi,Braci;spiovali;demeli;con;co;rsopremi;a;remi,Braci spiovali demeli con corsopremi a remi
874,874,porta;tiri;fish;porta,IM porta N tiri fish AP porta TE,Importanti;rifishapor;tate,Importanti rifishapor tate
875,875,catrame;olio;sardine,CUO catrame ST olio MAI sardine,Cuore;tra;stolidi;e;malsanie,Cuore tra stolidi e malsanie
876,876,regge;palla;zz,regge palla zz AN E,Regge;pallazzane,Regge pallazzane
877,877,pesco;faccia,PO pesco N faccia,Pone;scofaccia,Pone scofaccia
878,878,iroso;erta,AR iroso FF erta,Arie;rissose,Arie rissose
879,879,rovi;tasto;tane,P rovi N tasto N tane,Provintast;ontane,Provintast ontane
880,880,versi;nidi;rette,versi O nidi P E rette,Versioni;d;operette,Versioni d'operette
881,881,medi;cile,E SA medi FFI cile,Esame;difficile,Esame difficile
882,882,italia;gatto;ande,OSP italia gatto L ande SI,Ospitali;gatti;landesi,Ospitali gatti landesi
883,883,listino;dame;cani,SO listino R dame R I cani,Solisti;nordamericani,Solisti nordamericani
884,884,Coppi;menti;ori;ali,AC Coppi A menti ori GIN ali,Accoppiamenti;originali,Accoppiamenti originali
885,885,lista;ingrassa;sale,lista NT ingrassa S sale STO,L';intassa;sales;tosto,L'intassa sales tosto
886,886,Matera;saio;pero,Matera S saio O pero SO,Materassaio;operoso,Materassaio operoso
887,887,zia;tir;atti,VI zia tir A M atti,Viziati;ramatti,Viziati ramatti
888,888,ape;nane;osa,UN ape RSO nane RV osa,Una;persona;nervosa,Una persona nervosa
889,889,sta;più;dare,sta M più A dare,Stampa;iù a;dare,Stampa più a dare
890,890,porta;icone;re;maga;ante,COM porta RS icone ST re maga L ante RIA,Comportarsi;con;estrema;galanteria,Comportarsi con estrema galanteria
891,891,pero;tane,OR pero N tane,Oper;antane,Oper antane
892,892,eredi;mani;ala,E SS eredi mani C ala RGA,Essere;di;manica;larga,Essere di manica larga
893,893,re;tacco;dama;re,P re tacco R E dama N gia re,Pretaccare;da;mangiare,Pretaccare da mangiare
894,894,ecco;none;ghiacci;gente,ecco L UN none ghiacci L I gente,E;lunone;ghi';accigliò,E' lunone ghi' accigliò
895,895,eri;noci;rovere,S eri noci C A rovere,Serici;nocarovere,Serici nocarovere
896,896,osé;ape;amino;era,S osé T ape T R amino F era,Sostetra;minofenera,Sostetra minofenera
897,897,serti;ardenti;lenti,ES serti ardenti ND O lenti,Esser;tiar;dentilenti,Esser tiar dentilenti
898,898,aro;posta;auto;aroa,U N aro S posta auto R I T aroa,Una;spostata;ritardataria,Una spostata ritardataria
899,899,serve;asso;con,ES serve asso con DI,Esser;vessatori,Esser vessatori
900,900,rive;siviglia;chieti;icaria,rive LAR siviglia C chieti R icaria NI,Rivelarse;vigliacchi;e;ricaricar,Rivelarse vigliacchi e ricaricar
901,901,pari;ocra;tic,V I pari ST ocra tic O,Vip;aristocratico,Vip aristocratico
902,902,ten;fango;lana,ten fango lana,Ten;fangolana,Ten fangolana
903,903,tremare;seltz;parma;oro;passione,tremare N seltz T parma L oro S A passione,Tremano;sete;parlamentosa,Tremano sete parlamentosa
904,904,solstizio;ore,E solstizio P ore,Espos;to,"""Esposto"""
905,905,orme;boa,EN orme boa TO,Enorme;boato,Enorme boato
906,906,ala;ara,UN ala C UN ara RA,Una;lacuna;rara,Una lacuna rara
907,907,ottico;orate,B ottico L orate,Botti;colorate,Botti colorate
908,908,lepri;panno;cane,lepri M E panno S cane,Le;prime;panne;scadono,Le prime panne scadono
909,909,inter;stadi;erita,inter V I stadi F erita,Intervista;di ferita,Intervista di ferita
910,910,orari;mine,DI M orari mine SE,Dimora;riminese,Dimora riminese
911,911,orci;la;mi,COL orci C la mi NO,Color;ciclamino,Color ciclamino
912,912,guancia;fitte,U guancia N fitte,Uguan;ciafitte,Uguan ciafitte
913,913,dingo;teli,RE dingo teli S A,Redingote;lisa,Redingote lisa
914,914,angelo;orate,FR angelo G orate,Frango;leggiate,Frango leggiate
915,915,bacco;ente,PU bacco GLI ente,Pub;accogliente,Pub accogliente
916,916,dia;latte,TE dia latte SA,Tedia;l;attesa,Tedia l'attesa
917,917,rade;anta,LO rade I F anta SMI,L';ora;dei;fantasmi,L'ora dei fantasmi
918,918,ambi;subdole;cavolo;rio,C ambi A subdole L cavolo rio TO,Cambiasù;do;leca;volorioto,Cambiasù do leca volorioto
919,919,ara;fari,F ara F fari,Far;affari,Far affari
920,920,pera;tori;invero,DIS pera tori C U invero,Disperato;ricurvo,Disperato ricurvo
921,921,don;ape;giudice,don N ape C giudice SA,Donna;peccaminosa,Donna peccaminosa
922,922,ara;piedi;retti,D ara M piedi retti VE,Dar;ampio;direttive,Dar ampio direttive
923,923,parla;aratro;pianto,parla S aratro pianto RE,Parlasara;tropiano,Parlasara tropiano
924,924,ogni;rosone;zio,D ogni rosone G O zio,Dogniroso;negozio,Dogniroso negozio
925,925,ambi;oche;pera;amo,B ambi N oche O pera amo DO,Bambino;che;pera;a;modo,Bambino che pera a modo
926,926,Eros;età;redini,FI Eros E età redini ZZA,Fiero;seredini;tà;zza,Fiero seredinità zza
927,927,odi;frac;alì,P odi S frac alì ANO,Podismo;fracalìano,Podismo fracalìano
928,928,cubo;assi;ante,IN cubo assi L L ante,Incubi;assillanti,Incubi assillanti
929,929,arti;pancia;pero,P arti T pancia pero NI,Partita;di;peperoni,Partita di peperoni
930,930,ago;collage;lati,AR ago STA collage lati N A,Aragosta;colla;gelatina,Aragosta colla gelatina
931,931,costarica;formica,AC costarica N formica,Accostar;i;canfor,Accostari canfor
932,932,isere;redini,F isere redini T O,Fis;eredito,Fis eredito
933,933,vasco;udienza,BRA vasco LA udienza,Brava;scolaudienza,Brava scolaudienza
934,934,sorteggio;nove;celle,sorteggio DI nove R celle S E,Sorteggio;dinovercelle,Sorteggio dinovercelle
935,935,fra;tessitori,fra tessitori C O,Frate;scoco,Frate scoco
936,936,staffa;saggina,staffa M saggina NO,Stafa;msaggiano,Stafa msaggiano
937,937,nidi;ARI;pratica,U nidi O T ARI S pratica,Un;idioTA;risprati,Un'idiota risprati
938,938,celle;atomo;laccio,S celle R atomo NEL laccio,Scellerate;monel laccio,Scellerate monel laccio
939,939,avi;tana;ural,C avi tana T ural I,Cavità;naturali,Cavità naturali
940,940,suora;ode,suora SAM ode STA,Suorasa;modesta,Suorasa modesta
941,941,coltelli;dittatore;polare,coltelli dittatore polare,Coltel;dittator,Coltel dittator
942,942,fante;spigoli;giacomo,B fante spigoli AG giacomo,Baffi;spiago;l;ati,Baffi spagolati
943,943,unto;petti,unto U petti NT O,Un;topett;inuto,Un topett inuto
944,944,lama;liane,lama G liane R A,La;magli;anera,La magli anera
945,945,con;gruista;menti,con gruista N Z I A menti,Congrue;nziamentizia,Congrue nziamentizia
946,946,ami;raggi,ami CO raggi RO,Am;icora;ggioro,Am icora ggioro
947,947,meli;do;re;ante,meli O do S T re SS ante,Melodie;stressante,Melodie stressante
948,948,Rea;mi;Cipro;tetti,T Rea mi Cipro tetti V I,Tre;amici;protettivi,Tre amici protettivi
949,949,cam;isola,cam P isola T I I,Campi;isolati,Campi isolati
950,950,dante;arrow;china,BA dante M arrow C china,Badante;marrocchina,Badante marrocchina
951,951,ra;deserto;fox,G ra N deserto R E fox,Grande;serto;refox,Grande serto refox
952,952,aida;reo,R aida E reo,Raid;aereo,Raid aereo
953,953,pere;tori;sposi;dì;legge,pere N tori E DI sposi ZI O NI dì legge,Perentorie;disposizioni;di;legge,Perentorie disposizioni di legge
954,954,fard;atto;petti,fard E atto S O S petti,Far;detto;sospetti,Far detto sospetti
955,955,pie;atene,pie TR atene RA,Pietra;tenera,Pietra tenera
956,956,con;sali;leone;anatra;attesa;ali,con sali E leone T anatra L attesa TTU ali T A,Consalee;leonatral;';attuatita,Consalee leonatral l'attuatita
957,957,Carter;tori,MAR Carter RI tori,Marcar;territorio,Marcar territorio
958,958,rada;ombra,ST rada SG ombra,Strada;sgombra,Strada sgombra
959,959,nave;ma;zecchino,NO nave R ma N zecchino,Non;avere;manzecchino,Non avere manzecchino
960,960,rea;zia;nidi;si,T rea N zia nidi M E S si,Tre;anziané;sidimesi,Tre anziané sidimesi
961,961,pediatri;IRI;ali,C OL pediatri D IRI V ali,Colpe;di;atri d;rivali,Colpe di atri d rivali
962,962,fonte;lori;ratto;nota,fonte IO lori T ratto DI G nota,Foniologo,Foniologo
963,963,mais;ras;re;dalmata;re,mais A ras E re N dalmata M a re A,Mai;sare;ndalma;t;amare;are,Mai sare ndalmat' amare are
964,964,sedia;setacci,CA sedia S setacci,Case;di;setacci,Case di setacci
965,965,stan;chef;colmi;incisori,stan chef colmi incisori,Stanche;folmi;di;cisori,Stanche folmi di cisori
966,966,ascia;occhiello,L ascia T occhiello,Lasciato;solo,Lasciato solo
967,967,rea;rapa;rosa,C rea TU rapa U rosa,Creatura;paurosa,Creatura paurosa
968,968,Velino;sette,Velino I sette,Veli;noisette,Veli noisette
969,969,olezzante;rosa;piegata,V olezzante rosa IM piegata,Volezzante;rosimpieg,Volezzante rosimpieg
970,970,imputato;pardi;amo,P imputato C CU pardi CL amo,Pimputatoccu;pardiamo,Pimputatoccu pardiamo
971,971,anna;maria,C anna FU maria,Canna;fumaria,Canna fumaria
972,972,cinque;panifici,A cinque panifici A NO,Aci;nquepanifici,Aci nquepanifici
973,973,gru;lati;ali,gru P lati T O R I ali,Gruppi;latoriali,Gruppi latoriali
974,974,grappa;are;barba;mento,AR grappa are LI M barba RI mento,Aggrappa;r;elimbarbarimento,Aggrappa r'elimbarbarimento
975,975,avi;acido;nata;eco,L avi T acido nata NT eco SE,La;vita;ci;dona;tante;cose,La vita ci dona tante cose
976,976,metro;oli;ami;razze,metro P oli T A N ami razze SE,Metropolitani;amazzese,Metropolitani amazzese
977,977,messa;posa,LU messa posa NTE,Lume;spasante,Lume spasante
978,978,ora;lattanti;cane,ora T O lattanti S cane,Oratori;allattanti,Oratori allattanti
979,979,fili;stie;rea;piombo,fili B U stie rea L piombo CCO,Filibustieri;al;arrembaggio,Filibustieri al'arrembaggio
980,980,Tell;ava;la,Tell Y S ava la S,Telly;savalas,Telly savalas
981,981,po;onda;china;riva,IM po RTA onda C china riva RI,Importa on;dachinari va;rici,Importa on dachinari va rici
982,982,snodi;tevere;onde,snodi E N tevere C onde,Sno;diente;verecondi,Sno diente verecondi
983,983,mina;marea;are,ELI mina marea L W are,Eliminare;malware,Eliminare malware
984,984,corda;vitelli;arsi,R corda vitelli SO L arsi,Ricordati;l;arsosoli,Ricordati l'arsosoli
985,985,onde;rete;perla;astro,S C onde rete STI perla R A astro,Scondere;testi;per;la;stra,Scondere testi per la stra
986,986,palme;sacchi;tratto,palme O D sacchi B O tratto,Palmeod;sacchibo,Palmeod sacchibo
987,987,asso;mento;rio,asso R TI mento VA rio,Assortimento;vario,Assortimento vario
988,988,atena;era;lance,SC atena T era G lance,Scatenate;galance,Scatenate galance
989,989,do;lepri;pio,IN do BI lepri NCI pio,Indolebilire;incipiare,Indolebilire incipiare
990,990,cola;re;naso;mari;ante,VIN cola re U naso M mari LEV ante,Vincolare;una;soma;rilevante,Vincolare una soma rilevante
991,991,ambo;ori;rovo,ambo G U ori T rovo,Ambogu;orirovo,Ambogu orirovo
992,992,via;giorni,A via N giorni,Avi;angiorni,Avi angiorni
993,993,osa;rema;ile,osa O rema DR ile N E,Osare;madrilene,Osare madrilene
994,994,nei;figli;alte;nano;pia;ceri;tiki,nei CU figli SI alte R nano I pia ceri E tiki RI,Nei;cuori;si;alternano;i;piaceri;e;i;timori,Nei cuori si alternano i piaceri e i timori
995,995,etti;divi;tell,F etti NA divi tell O,Fettina;di;vitello,Fettina di vitello
996,996,ofidi;menti,ofidi NE A menti,Ofidi;neamentiți,Ofidi neamentiți
997,997,tenda;giudice;fate;usignoli;anno,T tenda giudice S I A fate usignoli N G anno,Tende;giudizio;su;fate;e;usignoli,Tende giudizio su fate e 'usignoli
998,998,nona;ando;onda;riso;avi,nona B ando NA onda riso TT avi A,Non;abbandonare;chi;ti;sorr;ide,Non abbandonare chi ti sorride
999,999,orma;di;stella,F orma di S stella SA,Forma;distellata,Forma distellata
1000,1000,lago;costa;esca;api;rado,lago CCIA costa NT esca VAL api ET rado,La;caccia;costante;scala;va;l'api e;trad,La caccia costante scala va l'api e trad
1001,1001,tasto;capre;verso,DA tasto RI capre verso NTA,Data;storica;preverso,Data storica preverso
1002,1002,Orsogna;buche;grano,C Orsogna buche E M I grano,Corson;abu;chemigra,Corson abu chemigra
1003,1003,amo;radi;atleti,UN amo ST radi atleti T TE,Una;mostra;di;atletite,Una mostra di atletite
1004,1004,rada;estro,ST rada estro NDO,Strada;estrondo,Strada estrondo
1005,1005,tra;diana;ati,tra T T diana L IC ati,Trattad;iana;licativi,Trattad iana licativi
1006,1006,sì;tema;dotto,sì S tema R I dotto,Sistema;ridotto,Sistema ridotto
1007,1007,parti;tea;pinna;carrisi,parti tea pinna carrisi,Partite;a;pinnacolo,Partite a pinnacolo
1008,1008,atto;divi;papavero;nato,PI atto divi TE L papavero N nato,Piatto;di;vivande;paonate,Piatto di vivande paonate
1009,1009,bi;stecca;coni;ala,bi stecca coni NS ala TA,Bistecca;con;insalata,Bistecca con insalata
1010,1010,su;orata,su A orata NNI,Suaorata;anni,Suaorata anni
1011,1011,satiri;mine,C A satiri mine S I,Catasi,Catasi criminesi
1012,1012,girella,RI girella,Rigi;rellare,Rigi rellare
1013,1013,vari;ori;tola,DI vari ori DI tola,Divario;riditola,Divario riditola
1014,1014,armi;etere,armi G etere RMI,Armigeri;di;Ermi,Armigeri di Ermi
1015,1015,lario;castagne,I lario castagne R,Ilario;castegner,Ilario castegner
1016,1016,cola;blason;rame,S E cola blason C A rame,Secolari;blasoni,Secolari blasoni
1017,1017,legge;aperto,legge R aperto SSE,Leggere;apertesse,Leggere apertesse
1018,1018,rocca;ioni,IM rocca S ioni,Immors;casioni,Immors casioni
1019,1019,nasi;ring;riva;san;lago,U nasi ring A P riva san lago,Una;singola;prova;san';Ità,Una singola prova san' ità
1020,1020,asso;ama;sarda,F asso D ama N sarda,Fassod;amansard,Fassod amansard
1021,1021,mister;somale,mister I O somale,Misterioso;male,Misterioso male
1022,1022,messa;frangente,D I messa A F frangente,Dimessa;frangente,Dimessa frangente
1023,1023,tosta;fetta,MO tosta F fetta,Moto;stafetta,Moto stafetta
1024,1024,fa;caschi;ettari;labbra,fa P LI caschi ettari B A labbra,Faplica;schiettar;ibalabra,Faplica schiettar ibalabra
